permit_number,issue_date,work_type,project_name,description,address,city,zip_code,owner_name,contractor,contractor_phone,estimated_cost,status,council_district
SA25111123,2025-11-10,NEW CONSTRUCTION,San Antonio Project 124,Construction work at 5344 Broadway,3940 San Pedro Ave,San Antonio,78294,San Antonio Property Owner 124,San Antonio Builders LLC 4,(210) 202-6414,99506,FINALED,District 6
SA25111124,2025-11-06,REMODEL,San Antonio Project 125,Construction work at 4994 Houston St,8232 San Pedro Ave,San Antonio,78255,San Antonio Property Owner 125,San Antonio Builders LLC 5,(210) 849-9709,405930,ISSUED,District 5
SA25111125,2025-11-16,REMODEL,San Antonio Project 126,Construction work at 915 Commerce St,3584 Broadway,San Antonio,78285,San Antonio Property Owner 126,San Antonio Builders LLC 6,(210) 990-6572,472684,FINALED,District 7
SA25111126,2025-11-13,REMODEL,San Antonio Project 127,Construction work at 7918 Houston St,806 San Pedro Ave,San Antonio,78285,San Antonio Property Owner 127,San Antonio Builders LLC 7,(210) 866-4992,371780,APPROVED,District 2
SA25111127,2025-11-19,ELECTRICAL,San Antonio Project 128,Construction work at 6916 Commerce St,1793 Commerce St,San Antonio,78244,San Antonio Property Owner 128,San Antonio Builders LLC 8,(210) 557-4400,61481,ISSUED,District 7
SA25111128,2025-11-26,PLUMBING,San Antonio Project 129,Construction work at 2319 Main St,8002 Commerce St,San Antonio,78248,San Antonio Property Owner 129,San Antonio Builders LLC 9,(210) 346-5642,495083,FINALED,District 1
SA25111129,2025-11-20,ADDITION,San Antonio Project 130,Construction work at 9757 Broadway,7673 San Pedro Ave,San Antonio,78268,San Antonio Property Owner 130,San Antonio Builders LLC 10,(210) 962-5563,60711,PENDING,District 2
SA25111130,2025-11-05,REMODEL,San Antonio Project 131,Construction work at 6346 Commerce St,5959 Commerce St,San Antonio,78287,San Antonio Property Owner 131,San Antonio Builders LLC 1,(210) 836-4567,208750,FINALED,District 7
SA25111131,2025-11-08,NEW CONSTRUCTION,San Antonio Project 132,Construction work at 1755 San Pedro Ave,4797 Main St,San Antonio,78213,San Antonio Property Owner 132,San Antonio Builders LLC 2,(210) 247-4778,354259,APPROVED,District 4
SA25111132,2025-11-03,REPAIR,San Antonio Project 133,Construction work at 159 Houston St,1961 Broadway,San Antonio,78249,San Antonio Property Owner 133,San Antonio Builders LLC 3,(210) 738-4349,51893,FINALED,District 9
SA25111133,2025-11-20,ADDITION,San Antonio Project 134,Construction work at 1066 Main St,6782 Broadway,San Antonio,78273,San Antonio Property Owner 134,San Antonio Builders LLC 4,(210) 565-8174,120923,APPROVED,District 6
SA25111134,2025-11-05,ADDITION,San Antonio Project 135,Construction work at 7365 Broadway,2598 Main St,San Antonio,78285,San Antonio Property Owner 135,San Antonio Builders LLC 5,(210) 813-8044,386230,APPROVED,District 9
SA25111135,2025-11-08,REPAIR,San Antonio Project 136,Construction work at 497 Broadway,2027 Main St,San Antonio,78213,San Antonio Property Owner 136,San Antonio Builders LLC 6,(210) 646-3797,53538,ISSUED,District 2
SA25111136,2025-11-10,ADDITION,San Antonio Project 137,Construction work at 6325 Houston St,4367 Broadway,San Antonio,78238,San Antonio Property Owner 137,San Antonio Builders LLC 7,(210) 214-7298,490392,ISSUED,District 7
SA25111137,2025-11-25,PLUMBING,San Antonio Project 138,Construction work at 6992 Main St,1359 Commerce St,San Antonio,78297,San Antonio Property Owner 138,San Antonio Builders LLC 8,(210) 352-5634,121536,ISSUED,District 7
SA25111138,2025-11-11,NEW CONSTRUCTION,San Antonio Project 139,Construction work at 5310 Houston St,3486 Main St,San Antonio,78260,San Antonio Property Owner 139,San Antonio Builders LLC 9,(210) 314-8169,368405,PENDING,District 10
SA25111139,2025-11-24,NEW CONSTRUCTION,San Antonio Project 140,Construction work at 6340 Commerce St,9636 San Pedro Ave,San Antonio,78245,San Antonio Property Owner 140,San Antonio Builders LLC 10,(210) 559-5129,469869,PENDING,District 3
SA25111140,2025-11-19,ELECTRICAL,San Antonio Project 141,Construction work at 7259 Commerce St,3089 Houston St,San Antonio,78226,San Antonio Property Owner 141,San Antonio Builders LLC 1,(210) 231-1229,221289,APPROVED,District 4
SA25111141,2025-11-04,ADDITION,San Antonio Project 142,Construction work at 5211 Commerce St,1678 San Pedro Ave,San Antonio,78297,San Antonio Property Owner 142,San Antonio Builders LLC 2,(210) 622-7436,207112,ISSUED,District 6
SA25111142,2025-11-28,PLUMBING,San Antonio Project 143,Construction work at 116 San Pedro Ave,1078 Main St,San Antonio,78289,San Antonio Property Owner 143,San Antonio Builders LLC 3,(210) 571-9450,164886,FINALED,District 4
SA25111143,2025-11-12,REMODEL,San Antonio Project 144,Construction work at 4114 Commerce St,957 Main St,San Antonio,78292,San Antonio Property Owner 144,San Antonio Builders LLC 4,(210) 665-5251,194277,ISSUED,District 6
SA25111144,2025-11-26,REPAIR,San Antonio Project 145,Construction work at 8476 San Pedro Ave,2421 Commerce St,San Antonio,78228,San Antonio Property Owner 145,San Antonio Builders LLC 5,(210) 927-7260,300797,ISSUED,District 1
SA25111145,2025-11-14,REPAIR,San Antonio Project 146,Construction work at 1112 Broadway,8533 Commerce St,San Antonio,78283,San Antonio Property Owner 146,San Antonio Builders LLC 6,(210) 236-6777,279966,FINALED,District 9
SA25111146,2025-11-05,ADDITION,San Antonio Project 147,Construction work at 6605 San Pedro Ave,431 Houston St,San Antonio,78217,San Antonio Property Owner 147,San Antonio Builders LLC 7,(210) 676-7464,176004,ISSUED,District 3
SA25111147,2025-11-28,ELECTRICAL,San Antonio Project 148,Construction work at 9711 Houston St,8784 San Pedro Ave,San Antonio,78268,San Antonio Property Owner 148,San Antonio Builders LLC 8,(210) 726-8841,355135,PENDING,District 6
SA25111148,2025-11-22,PLUMBING,San Antonio Project 149,Construction work at 8598 Main St,5991 Main St,San Antonio,78213,San Antonio Property Owner 149,San Antonio Builders LLC 9,(210) 942-7824,420747,FINALED,District 7
SA25111149,2025-11-06,PLUMBING,San Antonio Project 150,Construction work at 4735 Commerce St,616 Houston St,San Antonio,78289,San Antonio Property Owner 150,San Antonio Builders LLC 10,(210) 300-1405,207071,ISSUED,District 2
SA25111150,2025-11-11,ELECTRICAL,San Antonio Project 151,Construction work at 5489 Houston St,1293 Main St,San Antonio,78215,San Antonio Property Owner 151,San Antonio Builders LLC 1,(210) 473-2967,410389,FINALED,District 8
SA25111151,2025-11-09,ADDITION,San Antonio Project 152,Construction work at 3369 Commerce St,7822 Broadway,San Antonio,78227,San Antonio Property Owner 152,San Antonio Builders LLC 2,(210) 551-7264,489704,ISSUED,District 10
SA25111152,2025-11-07,ADDITION,San Antonio Project 153,Construction work at 4312 Main St,4089 Commerce St,San Antonio,78268,San Antonio Property Owner 153,San Antonio Builders LLC 3,(210) 589-7732,498561,FINALED,District 3
SA25111153,2025-10-31,REPAIR,San Antonio Project 154,Construction work at 5038 Commerce St,6984 Main St,San Antonio,78283,San Antonio Property Owner 154,San Antonio Builders LLC 4,(210) 710-3184,168803,FINALED,District 6
SA25111154,2025-11-16,REPAIR,San Antonio Project 155,Construction work at 4358 Commerce St,9469 San Pedro Ave,San Antonio,78295,San Antonio Property Owner 155,San Antonio Builders LLC 5,(210) 610-6549,451887,ISSUED,District 8
SA25111155,2025-11-15,REPAIR,San Antonio Project 156,Construction work at 4972 San Pedro Ave,2780 San Pedro Ave,San Antonio,78288,San Antonio Property Owner 156,San Antonio Builders LLC 6,(210) 785-9543,365084,ISSUED,District 10
SA25111156,2025-11-15,REPAIR,San Antonio Project 157,Construction work at 9447 Commerce St,8457 San Pedro Ave,San Antonio,78284,San Antonio Property Owner 157,San Antonio Builders LLC 7,(210) 842-2826,433837,PENDING,District 2
SA25111157,2025-11-11,REMODEL,San Antonio Project 158,Construction work at 3391 San Pedro Ave,9486 Houston St,San Antonio,78211,San Antonio Property Owner 158,San Antonio Builders LLC 8,(210) 853-8348,245864,FINALED,District 2
SA25111158,2025-11-11,REPAIR,San Antonio Project 159,Construction work at 8883 Broadway,459 Main St,San Antonio,78215,San Antonio Property Owner 159,San Antonio Builders LLC 9,(210) 613-4668,407410,ISSUED,District 5
SA25111159,2025-11-15,ELECTRICAL,San Antonio Project 160,Construction work at 2066 Broadway,3035 Broadway,San Antonio,78273,San Antonio Property Owner 160,San Antonio Builders LLC 10,(210) 260-8496,449519,ISSUED,District 4
SA25111160,2025-11-07,NEW CONSTRUCTION,San Antonio Project 161,Construction work at 4967 Houston St,706 Houston St,San Antonio,78285,San Antonio Property Owner 161,San Antonio Builders LLC 1,(210) 380-4441,436446,APPROVED,District 10
SA25111161,2025-11-07,PLUMBING,San Antonio Project 162,Construction work at 907 San Pedro Ave,5952 San Pedro Ave,San Antonio,78236,San Antonio Property Owner 162,San Antonio Builders LLC 2,(210) 799-2255,168273,FINALED,District 3
SA25111162,2025-11-04,REPAIR,San Antonio Project 163,Construction work at 1342 Broadway,2602 Main St,San Antonio,78292,San Antonio Property Owner 163,San Antonio Builders LLC 3,(210) 755-7637,277790,PENDING,District 1
SA25111163,2025-11-28,NEW CONSTRUCTION,San Antonio Project 164,Construction work at 6121 San Pedro Ave,663 Main St,San Antonio,78231,San Antonio Property Owner 164,San Antonio Builders LLC 4,(210) 201-2069,211536,FINALED,District 5
SA25111164,2025-11-26,NEW CONSTRUCTION,San Antonio Project 165,Construction work at 2609 Broadway,1257 Main St,San Antonio,78265,San Antonio Property Owner 165,San Antonio Builders LLC 5,(210) 626-8155,299392,APPROVED,District 5
SA25111165,2025-11-26,REMODEL,San Antonio Project 166,Construction work at 1001 San Pedro Ave,8833 San Pedro Ave,San Antonio,78229,San Antonio Property Owner 166,San Antonio Builders LLC 6,(210) 629-4202,257468,APPROVED,District 8
SA25111166,2025-11-13,ADDITION,San Antonio Project 167,Construction work at 3791 Commerce St,1986 Main St,San Antonio,78223,San Antonio Property Owner 167,San Antonio Builders LLC 7,(210) 335-5097,90749,PENDING,District 10
SA25111167,2025-11-08,NEW CONSTRUCTION,San Antonio Project 168,Construction work at 6067 Houston St,772 Commerce St,San Antonio,78220,San Antonio Property Owner 168,San Antonio Builders LLC 8,(210) 965-7439,346802,FINALED,District 6
SA25111168,2025-11-15,REMODEL,San Antonio Project 169,Construction work at 5825 Commerce St,8467 Broadway,San Antonio,78253,San Antonio Property Owner 169,San Antonio Builders LLC 9,(210) 490-7827,206855,ISSUED,District 3
SA25111169,2025-11-05,NEW CONSTRUCTION,San Antonio Project 170,Construction work at 8597 Main St,1042 Houston St,San Antonio,78239,San Antonio Property Owner 170,San Antonio Builders LLC 10,(210) 892-7837,440950,FINALED,District 4
SA25111170,2025-11-10,ELECTRICAL,San Antonio Project 171,Construction work at 7602 Broadway,2897 Main St,San Antonio,78239,San Antonio Property Owner 171,San Antonio Builders LLC 1,(210) 495-6388,250636,FINALED,District 1
SA25111171,2025-11-08,ADDITION,San Antonio Project 172,Construction work at 3800 Main St,9417 Houston St,San Antonio,78210,San Antonio Property Owner 172,San Antonio Builders LLC 2,(210) 958-9569,171353,APPROVED,District 5
SA25111172,2025-11-09,PLUMBING,San Antonio Project 173,Construction work at 3002 Houston St,8440 Commerce St,San Antonio,78282,San Antonio Property Owner 173,San Antonio Builders LLC 3,(210) 315-8155,288061,APPROVED,District 1
SA25111173,2025-11-24,REPAIR,San Antonio Project 174,Construction work at 6669 Main St,5815 Broadway,San Antonio,78292,San Antonio Property Owner 174,San Antonio Builders LLC 4,(210) 204-4138,137749,PENDING,District 3
SA25111174,2025-11-02,NEW CONSTRUCTION,San Antonio Project 175,Construction work at 3933 Main St,4708 Houston St,San Antonio,78228,San Antonio Property Owner 175,San Antonio Builders LLC 5,(210) 437-3587,394347,APPROVED,District 2
SA25111175,2025-11-24,NEW CONSTRUCTION,San Antonio Project 176,Construction work at 6846 Broadway,8830 Commerce St,San Antonio,78284,San Antonio Property Owner 176,San Antonio Builders LLC 6,(210) 807-3395,205396,APPROVED,District 5
SA25111176,2025-10-30,ELECTRICAL,San Antonio Project 177,Construction work at 9067 San Pedro Ave,5989 Main St,San Antonio,78276,San Antonio Property Owner 177,San Antonio Builders LLC 7,(210) 685-7641,124499,APPROVED,District 9
SA25111177,2025-11-03,NEW CONSTRUCTION,San Antonio Project 178,Construction work at 9238 Main St,2984 Houston St,San Antonio,78284,San Antonio Property Owner 178,San Antonio Builders LLC 8,(210) 737-9015,341772,ISSUED,District 3
SA25111178,2025-11-05,PLUMBING,San Antonio Project 179,Construction work at 7981 San Pedro Ave,3480 San Pedro Ave,San Antonio,78219,San Antonio Property Owner 179,San Antonio Builders LLC 9,(210) 574-5831,223304,APPROVED,District 5
SA25111179,2025-11-08,ELECTRICAL,San Antonio Project 180,Construction work at 1904 Commerce St,8058 Commerce St,San Antonio,78246,San Antonio Property Owner 180,San Antonio Builders LLC 10,(210) 626-5897,218545,APPROVED,District 3
SA25111180,2025-11-26,ELECTRICAL,San Antonio Project 181,Construction work at 9606 Houston St,6060 San Pedro Ave,San Antonio,78213,San Antonio Property Owner 181,San Antonio Builders LLC 1,(210) 883-5931,478697,APPROVED,District 1
SA25111181,2025-11-27,ELECTRICAL,San Antonio Project 182,Construction work at 1068 Commerce St,3704 Main St,San Antonio,78297,San Antonio Property Owner 182,San Antonio Builders LLC 2,(210) 591-5869,258218,PENDING,District 2
SA25111182,2025-10-31,ELECTRICAL,San Antonio Project 183,Construction work at 2466 Main St,3177 Commerce St,San Antonio,78255,San Antonio Property Owner 183,San Antonio Builders LLC 3,(210) 368-3669,332600,PENDING,District 10
SA25111183,2025-11-05,REPAIR,San Antonio Project 184,Construction work at 9393 Commerce St,1372 Main St,San Antonio,78276,San Antonio Property Owner 184,San Antonio Builders LLC 4,(210) 654-5657,471736,PENDING,District 4
SA25111184,2025-11-06,ELECTRICAL,San Antonio Project 185,Construction work at 4125 Broadway,1216 Commerce St,San Antonio,78275,San Antonio Property Owner 185,San Antonio Builders LLC 5,(210) 319-7695,243939,APPROVED,District 2
SA25111185,2025-10-30,REPAIR,San Antonio Project 186,Construction work at 1552 Main St,3806 San Pedro Ave,San Antonio,78285,San Antonio Property Owner 186,San Antonio Builders LLC 6,(210) 935-1588,57785,APPROVED,District 4
SA25111186,2025-11-24,NEW CONSTRUCTION,San Antonio Project 187,Construction work at 9276 San Pedro Ave,2890 San Pedro Ave,San Antonio,78242,San Antonio Property Owner 187,San Antonio Builders LLC 7,(210) 226-8947,214668,PENDING,District 4
SA25111187,2025-11-01,REPAIR,San Antonio Project 188,Construction work at 3451 San Pedro Ave,1250 Commerce St,San Antonio,78213,San Antonio Property Owner 188,San Antonio Builders LLC 8,(210) 200-4304,465398,APPROVED,District 6
SA25111188,2025-11-24,PLUMBING,San Antonio Project 189,Construction work at 8659 San Pedro Ave,9709 Main St,San Antonio,78284,San Antonio Property Owner 189,San Antonio Builders LLC 9,(210) 943-6758,140247,APPROVED,District 9
SA25111189,2025-11-15,PLUMBING,San Antonio Project 190,Construction work at 3758 Broadway,5819 Broadway,San Antonio,78289,San Antonio Property Owner 190,San Antonio Builders LLC 10,(210) 252-7921,192726,FINALED,District 1
SA25111190,2025-11-05,PLUMBING,San Antonio Project 191,Construction work at 5606 San Pedro Ave,5961 San Pedro Ave,San Antonio,78286,San Antonio Property Owner 191,San Antonio Builders LLC 1,(210) 566-8609,287207,FINALED,District 5
SA25111191,2025-11-15,NEW CONSTRUCTION,San Antonio Project 192,Construction work at 5296 Main St,8803 Commerce St,San Antonio,78283,San Antonio Property Owner 192,San Antonio Builders LLC 2,(210) 267-8832,494213,FINALED,District 4
SA25111192,2025-10-30,ELECTRICAL,San Antonio Project 193,Construction work at 7190 Main St,5292 Main St,San Antonio,78216,San Antonio Property Owner 193,San Antonio Builders LLC 3,(210) 512-8012,69365,PENDING,District 5
SA25111193,2025-11-23,PLUMBING,San Antonio Project 194,Construction work at 5997 Commerce St,9414 Houston St,San Antonio,78227,San Antonio Property Owner 194,San Antonio Builders LLC 4,(210) 775-5654,254792,ISSUED,District 3
SA25111194,2025-11-12,REMODEL,San Antonio Project 195,Construction work at 8703 San Pedro Ave,2750 Commerce St,San Antonio,78219,San Antonio Property Owner 195,San Antonio Builders LLC 5,(210) 881-2826,331938,FINALED,District 2
SA25111195,2025-11-01,NEW CONSTRUCTION,San Antonio Project 196,Construction work at 3655 Houston St,8266 Houston St,San Antonio,78268,San Antonio Property Owner 196,San Antonio Builders LLC 6,(210) 900-6403,435891,FINALED,District 10
SA25111196,2025-11-24,REMODEL,San Antonio Project 197,Construction work at 1656 Houston St,4580 Commerce St,San Antonio,78230,San Antonio Property Owner 197,San Antonio Builders LLC 7,(210) 703-7907,82742,ISSUED,District 6
SA25111197,2025-11-25,NEW CONSTRUCTION,San Antonio Project 198,Construction work at 5785 Main St,3217 San Pedro Ave,San Antonio,78211,San Antonio Property Owner 198,San Antonio Builders LLC 8,(210) 792-6005,322612,PENDING,District 2
SA25111198,2025-11-05,REMODEL,San Antonio Project 199,Construction work at 2834 San Pedro Ave,2068 Houston St,San Antonio,78250,San Antonio Property Owner 199,San Antonio Builders LLC 9,(210) 726-7322,244955,APPROVED,District 1
