permit_number,address,type,value,issued_date,status
NSH251110350,6561 Church St,NEW CONSTRUCTION,205476,2025-10-05,ISSUED
NSH251110351,3090 Charlotte Ave,ADDITION,169926,2025-10-13,ISSUED
NSH251110352,2508 West End Ave,ADDITION,397912,2025-11-28,ISSUED
NSH251110353,4719 West End Ave,REMODEL,203459,2025-11-26,ISSUED
NSH251110354,2719 Woodland St,ADDITION,124913,2025-11-23,ISSUED
NSH251110355,9901 West End Ave,REMODEL,367049,2025-11-10,ISSUED
NSH251110356,6167 West End Ave,NEW CONSTRUCTION,193823,2025-10-27,ISSUED
NSH251110357,8332 Woodland St,REMODEL,435454,2025-11-08,ISSUED
NSH251110358,6837 Church St,ADDITION,141241,2025-11-23,ISSUED
NSH251110359,2521 Broadway,NEW CONSTRUCTION,185048,2025-09-28,ISSUED
NSH251110360,6153 Woodland St,NEW CONSTRUCTION,64433,2025-11-20,ISSUED
NSH251110361,4100 Charlotte Ave,REMODEL,79764,2025-09-10,ISSUED
NSH251110362,622 West End Ave,REMODEL,433359,2025-09-07,ISSUED
NSH251110363,4101 Charlotte Ave,REMODEL,370118,2025-09-21,ISSUED
NSH251110364,2125 Woodland St,NEW CONSTRUCTION,452060,2025-09-23,ISSUED
NSH251110365,3393 Church St,REMODEL,402280,2025-09-12,ISSUED
NSH251110366,2965 Church St,NEW CONSTRUCTION,250649,2025-10-23,ISSUED
NSH251110367,5541 Church St,ADDITION,388330,2025-09-06,ISSUED
NSH251110368,1567 Broadway,NEW CONSTRUCTION,184723,2025-11-14,ISSUED
NSH251110369,307 Woodland St,ADDITION,466984,2025-11-28,ISSUED
NSH251110370,4790 Broadway,NEW CONSTRUCTION,270289,2025-10-16,ISSUED
NSH251110371,2300 West End Ave,REMODEL,321141,2025-09-15,ISSUED
NSH251110372,7109 West End Ave,REMODEL,252614,2025-09-01,ISSUED
NSH251110373,7373 Charlotte Ave,REMODEL,486477,2025-09-03,ISSUED
NSH251110374,8375 Broadway,ADDITION,446360,2025-10-07,ISSUED
NSH251110375,4662 Broadway,NEW CONSTRUCTION,482370,2025-09-16,ISSUED
NSH251110376,608 Broadway,REMODEL,76390,2025-10-23,ISSUED
NSH251110377,6923 Charlotte Ave,NEW CONSTRUCTION,156121,2025-11-05,ISSUED
NSH251110378,7336 West End Ave,NEW CONSTRUCTION,396165,2025-11-03,ISSUED
NSH251110379,645 Woodland St,NEW CONSTRUCTION,180535,2025-10-08,ISSUED
NSH251110380,9147 Church St,REMODEL,209778,2025-10-14,ISSUED
NSH251110381,5454 Charlotte Ave,REMODEL,384432,2025-10-14,ISSUED
NSH251110382,6798 Woodland St,NEW CONSTRUCTION,390970,2025-09-18,ISSUED
NSH251110383,406 Charlotte Ave,REMODEL,417675,2025-09-04,ISSUED
NSH251110384,5438 West End Ave,NEW CONSTRUCTION,285268,2025-09-03,ISSUED
NSH251110385,1611 Charlotte Ave,ADDITION,207517,2025-11-06,ISSUED
NSH251110386,347 Charlotte Ave,NEW CONSTRUCTION,221768,2025-11-27,ISSUED
NSH251110387,9700 Broadway,REMODEL,195479,2025-11-23,ISSUED
NSH251110388,7786 Charlotte Ave,NEW CONSTRUCTION,105713,2025-09-21,ISSUED
NSH251110389,2880 Charlotte Ave,NEW CONSTRUCTION,215968,2025-11-23,ISSUED
NSH251110390,577 West End Ave,REMODEL,407338,2025-11-23,ISSUED
NSH251110391,1102 Church St,ADDITION,459036,2025-11-08,ISSUED
NSH251110392,7269 Broadway,NEW CONSTRUCTION,451137,2025-10-24,ISSUED
NSH251110393,6868 West End Ave,NEW CONSTRUCTION,219592,2025-10-17,ISSUED
NSH251110394,6333 Woodland St,ADDITION,476588,2025-09-04,ISSUED
NSH251110395,9206 Charlotte Ave,ADDITION,493264,2025-11-08,ISSUED
NSH251110396,373 Broadway,REMODEL,475724,2025-09-18,ISSUED
NSH251110397,8144 Church St,ADDITION,377360,2025-10-13,ISSUED
NSH251110398,766 West End Ave,ADDITION,223412,2025-10-04,ISSUED
NSH251110399,3495 West End Ave,ADDITION,432715,2025-10-23,ISSUED
NSH251110400,1260 Woodland St,ADDITION,185361,2025-10-05,ISSUED
NSH251110401,4312 Broadway,NEW CONSTRUCTION,184082,2025-11-01,ISSUED
NSH251110402,4093 Charlotte Ave,ADDITION,179010,2025-10-04,ISSUED
NSH251110403,4593 Church St,NEW CONSTRUCTION,243119,2025-09-14,ISSUED
NSH251110404,3140 Charlotte Ave,NEW CONSTRUCTION,60580,2025-11-19,ISSUED
NSH251110405,4478 Broadway,REMODEL,144820,2025-11-07,ISSUED
NSH251110406,6888 Church St,ADDITION,177676,2025-11-20,ISSUED
NSH251110407,8138 Charlotte Ave,REMODEL,154479,2025-10-27,ISSUED
NSH251110408,6001 Church St,NEW CONSTRUCTION,68749,2025-09-20,ISSUED
NSH251110409,7992 Woodland St,REMODEL,354573,2025-11-27,ISSUED
NSH251110410,8315 Woodland St,ADDITION,138077,2025-09-10,ISSUED
NSH251110411,2835 Broadway,ADDITION,305747,2025-11-28,ISSUED
NSH251110412,2590 Church St,REMODEL,416298,2025-11-15,ISSUED
NSH251110413,5478 Broadway,ADDITION,392438,2025-11-19,ISSUED
NSH251110414,9807 Charlotte Ave,NEW CONSTRUCTION,428708,2025-09-30,ISSUED
NSH251110415,6978 Charlotte Ave,ADDITION,98304,2025-09-12,ISSUED
NSH251110416,7210 Broadway,ADDITION,74291,2025-10-06,ISSUED
NSH251110417,539 Broadway,ADDITION,326693,2025-11-02,ISSUED
NSH251110418,4219 Broadway,ADDITION,142750,2025-10-25,ISSUED
NSH251110419,8583 Broadway,REMODEL,431166,2025-11-18,ISSUED
NSH251110420,5432 West End Ave,ADDITION,431478,2025-11-27,ISSUED
NSH251110421,8735 Church St,REMODEL,218921,2025-11-09,ISSUED
NSH251110422,3539 Broadway,NEW CONSTRUCTION,189437,2025-11-15,ISSUED
NSH251110423,4281 Charlotte Ave,ADDITION,384291,2025-11-06,ISSUED
NSH251110424,9969 Church St,ADDITION,325827,2025-08-31,ISSUED
NSH251110425,1686 Broadway,ADDITION,79597,2025-09-28,ISSUED
NSH251110426,9470 Church St,NEW CONSTRUCTION,127744,2025-09-01,ISSUED
NSH251110427,5815 Church St,ADDITION,353636,2025-11-06,ISSUED
NSH251110428,3240 Charlotte Ave,ADDITION,462379,2025-10-25,ISSUED
NSH251110429,3846 Broadway,NEW CONSTRUCTION,345928,2025-08-31,ISSUED
NSH251110430,5460 Church St,REMODEL,447617,2025-09-24,ISSUED
NSH251110431,6644 Charlotte Ave,ADDITION,283072,2025-09-03,ISSUED
NSH251110432,7357 Church St,NEW CONSTRUCTION,332913,2025-09-23,ISSUED
NSH251110433,9421 Charlotte Ave,NEW CONSTRUCTION,485715,2025-09-24,ISSUED
NSH251110434,522 Charlotte Ave,ADDITION,411656,2025-09-19,ISSUED
NSH251110435,2091 Woodland St,ADDITION,174946,2025-09-06,ISSUED
NSH251110436,7858 Charlotte Ave,ADDITION,150432,2025-10-17,ISSUED
NSH251110437,2419 Broadway,ADDITION,434854,2025-09-26,ISSUED
NSH251110438,9243 Church St,REMODEL,315215,2025-10-07,ISSUED
NSH251110439,7818 Woodland St,ADDITION,178182,2025-10-02,ISSUED
NSH251110440,5808 Broadway,REMODEL,259796,2025-09-17,ISSUED
NSH251110441,3416 Woodland St,ADDITION,462728,2025-09-06,ISSUED
NSH251110442,2438 Woodland St,ADDITION,111221,2025-10-28,ISSUED
NSH251110443,684 West End Ave,ADDITION,348220,2025-10-23,ISSUED
NSH251110444,111 Church St,REMODEL,401898,2025-10-23,ISSUED
NSH251110445,4045 Charlotte Ave,ADDITION,263845,2025-10-16,ISSUED
NSH251110446,3417 Church St,ADDITION,312976,2025-09-17,ISSUED
NSH251110447,8694 Charlotte Ave,NEW CONSTRUCTION,350503,2025-10-23,ISSUED
NSH251110448,7096 Charlotte Ave,NEW CONSTRUCTION,65814,2025-10-27,ISSUED
NSH251110449,2077 Woodland St,REMODEL,209857,2025-11-23,ISSUED
NSH251110450,9166 Woodland St,ADDITION,426325,2025-10-26,ISSUED
NSH251110451,9302 Church St,REMODEL,380750,2025-09-28,ISSUED
NSH251110452,4937 Charlotte Ave,ADDITION,418921,2025-11-28,ISSUED
NSH251110453,3028 Woodland St,NEW CONSTRUCTION,121135,2025-09-14,ISSUED
NSH251110454,9864 Broadway,ADDITION,233672,2025-10-26,ISSUED
NSH251110455,6483 West End Ave,NEW CONSTRUCTION,264357,2025-09-30,ISSUED
NSH251110456,1419 Church St,NEW CONSTRUCTION,337884,2025-11-28,ISSUED
NSH251110457,416 Woodland St,NEW CONSTRUCTION,466547,2025-11-24,ISSUED
NSH251110458,2883 Church St,NEW CONSTRUCTION,76567,2025-11-12,ISSUED
NSH251110459,6675 Woodland St,NEW CONSTRUCTION,266683,2025-11-13,ISSUED
NSH251110460,1895 West End Ave,NEW CONSTRUCTION,285312,2025-10-03,ISSUED
NSH251110461,353 West End Ave,NEW CONSTRUCTION,229701,2025-10-07,ISSUED
NSH251110462,2583 West End Ave,NEW CONSTRUCTION,156400,2025-11-12,ISSUED
NSH251110463,6327 Church St,REMODEL,443924,2025-10-03,ISSUED
NSH251110464,7094 Woodland St,ADDITION,87114,2025-09-13,ISSUED
NSH251110465,2686 Woodland St,REMODEL,458468,2025-09-08,ISSUED
NSH251110466,160 Woodland St,ADDITION,453039,2025-10-20,ISSUED
NSH251110467,5939 Woodland St,REMODEL,254741,2025-11-29,ISSUED
NSH251110468,363 West End Ave,NEW CONSTRUCTION,238646,2025-10-11,ISSUED
NSH251110469,7434 West End Ave,REMODEL,135624,2025-09-21,ISSUED
NSH251110470,5110 Charlotte Ave,NEW CONSTRUCTION,311774,2025-11-12,ISSUED
NSH251110471,7748 Church St,NEW CONSTRUCTION,244085,2025-10-06,ISSUED
NSH251110472,2956 Charlotte Ave,REMODEL,63378,2025-10-03,ISSUED
NSH251110473,8791 Charlotte Ave,NEW CONSTRUCTION,97523,2025-11-24,ISSUED
NSH251110474,1333 Woodland St,REMODEL,419732,2025-09-26,ISSUED
NSH251110475,362 Woodland St,ADDITION,489239,2025-08-31,ISSUED
NSH251110476,6712 Church St,NEW CONSTRUCTION,313670,2025-11-16,ISSUED
NSH251110477,3386 Woodland St,NEW CONSTRUCTION,169145,2025-11-23,ISSUED
NSH251110478,7308 Charlotte Ave,REMODEL,290621,2025-10-13,ISSUED
NSH251110479,1169 Church St,NEW CONSTRUCTION,262739,2025-10-24,ISSUED
NSH251110480,4028 West End Ave,NEW CONSTRUCTION,327083,2025-09-26,ISSUED
NSH251110481,4777 Church St,NEW CONSTRUCTION,470979,2025-11-25,ISSUED
NSH251110482,3410 Broadway,ADDITION,353744,2025-10-24,ISSUED
NSH251110483,1914 Woodland St,ADDITION,214155,2025-09-27,ISSUED
NSH251110484,1036 West End Ave,NEW CONSTRUCTION,174681,2025-09-17,ISSUED
NSH251110485,1130 Woodland St,ADDITION,438991,2025-11-23,ISSUED
NSH251110486,9763 Charlotte Ave,ADDITION,429030,2025-10-14,ISSUED
NSH251110487,6393 Woodland St,NEW CONSTRUCTION,127106,2025-09-01,ISSUED
NSH251110488,8470 Broadway,ADDITION,95634,2025-09-28,ISSUED
NSH251110489,9780 Church St,REMODEL,286152,2025-09-14,ISSUED
NSH251110490,9565 Charlotte Ave,ADDITION,438381,2025-10-04,ISSUED
NSH251110491,2692 Church St,ADDITION,332905,2025-09-29,ISSUED
NSH251110492,6235 West End Ave,NEW CONSTRUCTION,86507,2025-11-01,ISSUED
NSH251110493,5015 Woodland St,REMODEL,88998,2025-11-21,ISSUED
NSH251110494,6008 West End Ave,REMODEL,447125,2025-10-22,ISSUED
NSH251110495,1500 Charlotte Ave,ADDITION,306111,2025-11-08,ISSUED
NSH251110496,3040 West End Ave,ADDITION,474568,2025-11-25,ISSUED
NSH251110497,1010 West End Ave,ADDITION,228406,2025-10-27,ISSUED
NSH251110498,6057 Woodland St,REMODEL,240518,2025-11-08,ISSUED
NSH251110499,7337 Charlotte Ave,NEW CONSTRUCTION,481500,2025-09-12,ISSUED
NSH251110500,372 Charlotte Ave,ADDITION,159396,2025-09-28,ISSUED
NSH251110501,7101 Church St,ADDITION,339459,2025-09-10,ISSUED
NSH251110502,8158 Charlotte Ave,REMODEL,114083,2025-11-08,ISSUED
NSH251110503,4119 Church St,ADDITION,171783,2025-11-09,ISSUED
NSH251110504,2372 West End Ave,ADDITION,264245,2025-11-05,ISSUED
NSH251110505,1716 Woodland St,REMODEL,263711,2025-11-10,ISSUED
NSH251110506,5383 Charlotte Ave,NEW CONSTRUCTION,335100,2025-11-22,ISSUED
NSH251110507,1389 Church St,REMODEL,428040,2025-09-15,ISSUED
NSH251110508,592 West End Ave,NEW CONSTRUCTION,59240,2025-11-07,ISSUED
NSH251110509,6457 Woodland St,ADDITION,105131,2025-11-11,ISSUED
NSH251110510,2011 Charlotte Ave,NEW CONSTRUCTION,213830,2025-10-20,ISSUED
NSH251110511,2823 Charlotte Ave,NEW CONSTRUCTION,448932,2025-10-01,ISSUED
NSH251110512,9633 West End Ave,ADDITION,298641,2025-10-12,ISSUED
NSH251110513,3002 Charlotte Ave,REMODEL,448814,2025-09-20,ISSUED
NSH251110514,1112 Woodland St,NEW CONSTRUCTION,185172,2025-10-26,ISSUED
NSH251110515,3667 Charlotte Ave,NEW CONSTRUCTION,55553,2025-10-29,ISSUED
NSH251110516,5942 Woodland St,REMODEL,208617,2025-10-16,ISSUED
NSH251110517,6512 Woodland St,REMODEL,252381,2025-11-21,ISSUED
NSH251110518,407 Church St,REMODEL,268796,2025-11-12,ISSUED
NSH251110519,3562 Woodland St,ADDITION,476678,2025-11-27,ISSUED
NSH251110520,6970 Church St,REMODEL,265613,2025-10-22,ISSUED
NSH251110521,3641 Church St,NEW CONSTRUCTION,485600,2025-10-01,ISSUED
NSH251110522,2346 Church St,ADDITION,153904,2025-11-20,ISSUED
NSH251110523,724 Church St,NEW CONSTRUCTION,121449,2025-09-12,ISSUED
NSH251110524,8193 Church St,NEW CONSTRUCTION,374479,2025-09-23,ISSUED
NSH251110525,9237 West End Ave,ADDITION,152185,2025-10-22,ISSUED
NSH251110526,5933 Woodland St,REMODEL,242754,2025-09-09,ISSUED
NSH251110527,9156 Woodland St,NEW CONSTRUCTION,104132,2025-11-15,ISSUED
NSH251110528,9415 Broadway,NEW CONSTRUCTION,227730,2025-09-06,ISSUED
NSH251110529,7676 Woodland St,NEW CONSTRUCTION,165878,2025-10-09,ISSUED
NSH251110530,5307 West End Ave,NEW CONSTRUCTION,465321,2025-10-07,ISSUED
NSH251110531,8131 Church St,REMODEL,76415,2025-10-30,ISSUED
NSH251110532,1026 Church St,NEW CONSTRUCTION,435404,2025-10-07,ISSUED
NSH251110533,4881 Church St,REMODEL,452950,2025-10-25,ISSUED
NSH251110534,4795 Church St,REMODEL,413256,2025-11-03,ISSUED
NSH251110535,9300 West End Ave,ADDITION,348781,2025-10-16,ISSUED
NSH251110536,8658 Charlotte Ave,NEW CONSTRUCTION,434508,2025-10-22,ISSUED
NSH251110537,9942 Church St,NEW CONSTRUCTION,296611,2025-10-13,ISSUED
NSH251110538,5461 Woodland St,ADDITION,443848,2025-11-08,ISSUED
NSH251110539,2908 Broadway,NEW CONSTRUCTION,242356,2025-10-16,ISSUED
NSH251110540,8487 Charlotte Ave,REMODEL,255219,2025-10-14,ISSUED
NSH251110541,1893 Broadway,REMODEL,253936,2025-09-06,ISSUED
NSH251110542,2700 Broadway,ADDITION,225238,2025-10-14,ISSUED
NSH251110543,4830 Church St,ADDITION,169186,2025-11-24,ISSUED
NSH251110544,1721 Charlotte Ave,ADDITION,293655,2025-10-31,ISSUED
NSH251110545,5499 Broadway,ADDITION,350911,2025-11-18,ISSUED
NSH251110546,3998 Woodland St,NEW CONSTRUCTION,170907,2025-10-19,ISSUED
NSH251110547,8409 Broadway,NEW CONSTRUCTION,205367,2025-11-20,ISSUED
NSH251110548,6853 Broadway,REMODEL,147145,2025-11-06,ISSUED
NSH251110549,7985 West End Ave,NEW CONSTRUCTION,417533,2025-09-19,ISSUED
NSH251110550,3559 Charlotte Ave,REMODEL,139493,2025-10-02,ISSUED
NSH251110551,738 West End Ave,ADDITION,247317,2025-09-07,ISSUED
NSH251110552,4183 Church St,REMODEL,246133,2025-09-07,ISSUED
NSH251110553,2964 Church St,NEW CONSTRUCTION,422209,2025-09-27,ISSUED
NSH251110554,5362 Charlotte Ave,REMODEL,59313,2025-11-24,ISSUED
NSH251110555,7134 West End Ave,REMODEL,208701,2025-11-16,ISSUED
NSH251110556,2901 Woodland St,REMODEL,265793,2025-11-25,ISSUED
NSH251110557,1527 Woodland St,NEW CONSTRUCTION,189694,2025-10-23,ISSUED
NSH251110558,5334 Woodland St,NEW CONSTRUCTION,372863,2025-10-16,ISSUED
NSH251110559,3990 West End Ave,REMODEL,400860,2025-11-28,ISSUED
NSH251110560,3969 Broadway,REMODEL,353851,2025-10-18,ISSUED
NSH251110561,1827 Broadway,NEW CONSTRUCTION,386175,2025-11-19,ISSUED
NSH251110562,1785 West End Ave,ADDITION,187737,2025-10-11,ISSUED
NSH251110563,6319 Broadway,REMODEL,399980,2025-11-14,ISSUED
NSH251110564,9854 Charlotte Ave,NEW CONSTRUCTION,182936,2025-11-08,ISSUED
NSH251110565,4147 Broadway,REMODEL,164625,2025-11-10,ISSUED
NSH251110566,6989 Charlotte Ave,NEW CONSTRUCTION,475202,2025-10-13,ISSUED
NSH251110567,4708 Charlotte Ave,REMODEL,217704,2025-09-18,ISSUED
NSH251110568,2248 West End Ave,NEW CONSTRUCTION,314728,2025-11-03,ISSUED
NSH251110569,9933 Woodland St,NEW CONSTRUCTION,141681,2025-09-14,ISSUED
NSH251110570,8112 Charlotte Ave,ADDITION,363720,2025-10-20,ISSUED
NSH251110571,1023 Woodland St,ADDITION,454944,2025-11-11,ISSUED
NSH251110572,4049 Broadway,NEW CONSTRUCTION,283610,2025-11-17,ISSUED
NSH251110573,2911 West End Ave,ADDITION,384052,2025-09-14,ISSUED
NSH251110574,3790 Woodland St,ADDITION,122551,2025-10-20,ISSUED
NSH251110575,5167 Church St,NEW CONSTRUCTION,438735,2025-10-15,ISSUED
NSH251110576,2651 Broadway,REMODEL,329927,2025-11-13,ISSUED
NSH251110577,6526 West End Ave,ADDITION,494818,2025-11-28,ISSUED
NSH251110578,2729 Woodland St,REMODEL,269735,2025-11-13,ISSUED
NSH251110579,8614 Church St,REMODEL,426692,2025-09-05,ISSUED
NSH251110580,2411 Church St,REMODEL,199163,2025-11-12,ISSUED
NSH251110581,3504 Charlotte Ave,REMODEL,342518,2025-10-19,ISSUED
NSH251110582,2986 West End Ave,ADDITION,250354,2025-11-08,ISSUED
NSH251110583,8481 West End Ave,REMODEL,381355,2025-11-16,ISSUED
NSH251110584,4766 Charlotte Ave,REMODEL,408265,2025-09-26,ISSUED
NSH251110585,8778 Woodland St,ADDITION,388152,2025-10-18,ISSUED
NSH251110586,7175 West End Ave,ADDITION,420877,2025-09-20,ISSUED
NSH251110587,7564 Woodland St,ADDITION,219976,2025-09-27,ISSUED
NSH251110588,9699 West End Ave,NEW CONSTRUCTION,286009,2025-10-05,ISSUED
NSH251110589,905 Broadway,REMODEL,256483,2025-10-11,ISSUED
NSH251110590,7175 Broadway,ADDITION,153274,2025-09-09,ISSUED
NSH251110591,2757 Woodland St,ADDITION,141117,2025-11-27,ISSUED
NSH251110592,2307 Woodland St,NEW CONSTRUCTION,268684,2025-09-25,ISSUED
NSH251110593,9296 Broadway,NEW CONSTRUCTION,496666,2025-10-29,ISSUED
NSH251110594,106 Woodland St,ADDITION,363247,2025-09-27,ISSUED
NSH251110595,731 Woodland St,ADDITION,383799,2025-09-12,ISSUED
NSH251110596,7288 Woodland St,ADDITION,86440,2025-10-06,ISSUED
NSH251110597,8316 Broadway,REMODEL,266761,2025-10-27,ISSUED
NSH251110598,8577 Charlotte Ave,NEW CONSTRUCTION,491011,2025-11-19,ISSUED
NSH251110599,2278 West End Ave,NEW CONSTRUCTION,366046,2025-11-24,ISSUED
NSH251110600,8647 Church St,REMODEL,160541,2025-10-04,ISSUED
NSH251110601,1143 Charlotte Ave,ADDITION,319910,2025-08-31,ISSUED
NSH251110602,8399 Broadway,ADDITION,303497,2025-11-23,ISSUED
NSH251110603,6840 Church St,ADDITION,383108,2025-09-21,ISSUED
NSH251110604,4618 Woodland St,NEW CONSTRUCTION,349545,2025-11-03,ISSUED
NSH251110605,3821 Church St,ADDITION,119028,2025-10-01,ISSUED
NSH251110606,3393 West End Ave,ADDITION,133203,2025-09-26,ISSUED
NSH251110607,5259 Charlotte Ave,REMODEL,463985,2025-11-23,ISSUED
NSH251110608,8478 Charlotte Ave,REMODEL,287596,2025-11-15,ISSUED
NSH251110609,5904 Broadway,REMODEL,212301,2025-11-22,ISSUED
NSH251110610,7155 Woodland St,ADDITION,171984,2025-09-01,ISSUED
NSH251110611,2271 Charlotte Ave,ADDITION,496421,2025-09-02,ISSUED
NSH251110612,9639 Church St,NEW CONSTRUCTION,302772,2025-11-01,ISSUED
NSH251110613,7616 West End Ave,REMODEL,312597,2025-10-27,ISSUED
NSH251110614,1128 West End Ave,ADDITION,467040,2025-11-22,ISSUED
NSH251110615,3740 Church St,NEW CONSTRUCTION,463019,2025-09-11,ISSUED
NSH251110616,4921 Woodland St,REMODEL,349697,2025-11-03,ISSUED
NSH251110617,6567 Woodland St,ADDITION,473594,2025-11-27,ISSUED
NSH251110618,9967 Church St,REMODEL,247624,2025-11-02,ISSUED
NSH251110619,6081 West End Ave,ADDITION,316467,2025-10-12,ISSUED
NSH251110620,3750 Woodland St,NEW CONSTRUCTION,62385,2025-09-22,ISSUED
NSH251110621,9724 Broadway,REMODEL,486877,2025-09-01,ISSUED
NSH251110622,9734 Woodland St,ADDITION,236706,2025-10-10,ISSUED
NSH251110623,4734 Broadway,ADDITION,326102,2025-10-31,ISSUED
NSH251110624,619 West End Ave,NEW CONSTRUCTION,171744,2025-09-05,ISSUED
NSH251110625,4686 Charlotte Ave,REMODEL,99777,2025-11-15,ISSUED
NSH251110626,1243 Woodland St,ADDITION,256589,2025-11-15,ISSUED
NSH251110627,7388 Church St,REMODEL,261073,2025-11-11,ISSUED
NSH251110628,7344 West End Ave,REMODEL,86029,2025-10-07,ISSUED
NSH251110629,6504 West End Ave,REMODEL,160851,2025-09-06,ISSUED
NSH251110630,3000 Woodland St,REMODEL,333408,2025-09-03,ISSUED
NSH251110631,8230 Woodland St,REMODEL,292909,2025-09-29,ISSUED
NSH251110632,6683 West End Ave,ADDITION,405970,2025-11-08,ISSUED
NSH251110633,2453 West End Ave,REMODEL,136934,2025-10-24,ISSUED
NSH251110634,6096 Charlotte Ave,NEW CONSTRUCTION,253752,2025-10-25,ISSUED
NSH251110635,6366 Church St,REMODEL,434553,2025-10-31,ISSUED
NSH251110636,9975 Church St,NEW CONSTRUCTION,420253,2025-11-17,ISSUED
NSH251110637,4072 West End Ave,NEW CONSTRUCTION,107339,2025-11-11,ISSUED
NSH251110638,567 Woodland St,ADDITION,275715,2025-10-19,ISSUED
NSH251110639,5999 West End Ave,NEW CONSTRUCTION,351441,2025-11-01,ISSUED
NSH251110640,8652 Charlotte Ave,REMODEL,388425,2025-09-25,ISSUED
NSH251110641,1856 Woodland St,ADDITION,244644,2025-09-15,ISSUED
NSH251110642,8642 Broadway,ADDITION,93804,2025-09-15,ISSUED
NSH251110643,3020 Charlotte Ave,ADDITION,55552,2025-09-11,ISSUED
NSH251110644,3853 Broadway,ADDITION,198030,2025-10-20,ISSUED
NSH251110645,5383 Woodland St,NEW CONSTRUCTION,56661,2025-11-15,ISSUED
NSH251110646,6457 Church St,REMODEL,429287,2025-10-06,ISSUED
NSH251110647,7661 Broadway,REMODEL,339624,2025-10-15,ISSUED
NSH251110648,1434 Charlotte Ave,NEW CONSTRUCTION,442699,2025-09-24,ISSUED
NSH251110649,3760 West End Ave,ADDITION,490113,2025-10-12,ISSUED
NSH251110650,1625 West End Ave,NEW CONSTRUCTION,244847,2025-09-15,ISSUED
NSH251110651,7901 Broadway,ADDITION,83392,2025-11-13,ISSUED
NSH251110652,9862 Woodland St,ADDITION,176338,2025-10-17,ISSUED
NSH251110653,8779 Charlotte Ave,NEW CONSTRUCTION,84940,2025-09-30,ISSUED
NSH251110654,8582 Charlotte Ave,REMODEL,473206,2025-11-10,ISSUED
NSH251110655,1025 Charlotte Ave,NEW CONSTRUCTION,270473,2025-10-22,ISSUED
NSH251110656,666 Woodland St,REMODEL,444604,2025-11-17,ISSUED
NSH251110657,6398 Charlotte Ave,ADDITION,106447,2025-09-06,ISSUED
NSH251110658,1746 Broadway,NEW CONSTRUCTION,244091,2025-10-29,ISSUED
NSH251110659,3520 Charlotte Ave,ADDITION,130433,2025-10-27,ISSUED
NSH251110660,1275 Woodland St,REMODEL,82201,2025-10-26,ISSUED
NSH251110661,5424 West End Ave,REMODEL,188196,2025-11-09,ISSUED
NSH251110662,5999 Charlotte Ave,NEW CONSTRUCTION,359386,2025-09-18,ISSUED
NSH251110663,2818 Church St,REMODEL,208805,2025-11-20,ISSUED
NSH251110664,7471 Broadway,NEW CONSTRUCTION,460780,2025-11-16,ISSUED
NSH251110665,7169 Broadway,ADDITION,426337,2025-11-26,ISSUED
NSH251110666,3347 Charlotte Ave,NEW CONSTRUCTION,311543,2025-09-13,ISSUED
NSH251110667,2431 Woodland St,REMODEL,452944,2025-10-22,ISSUED
NSH251110668,955 Charlotte Ave,ADDITION,242048,2025-11-19,ISSUED
NSH251110669,7360 Charlotte Ave,NEW CONSTRUCTION,70671,2025-09-25,ISSUED
NSH251110670,6095 Woodland St,NEW CONSTRUCTION,276214,2025-11-21,ISSUED
NSH251110671,705 Church St,REMODEL,244944,2025-11-07,ISSUED
NSH251110672,2500 Church St,REMODEL,439707,2025-09-14,ISSUED
NSH251110673,6545 Woodland St,REMODEL,104098,2025-10-26,ISSUED
NSH251110674,1363 Charlotte Ave,NEW CONSTRUCTION,191818,2025-10-07,ISSUED
