permit_number,address,type,value,issued_date,status
SA251110353,8509 Houston St,NEW CONSTRUCTION,211028,2025-11-22,ISSUED
SA251110354,6448 San Pedro Ave,ADDITION,274807,2025-09-25,ISSUED
SA251110355,5308 Commerce St,ADDITION,257254,2025-09-24,ISSUED
SA251110356,4548 Broadway,ADDITION,148901,2025-09-26,ISSUED
SA251110357,6249 San Pedro Ave,ADDITION,400970,2025-09-09,ISSUED
SA251110358,9278 Houston St,ADDITION,450540,2025-11-25,ISSUED
SA251110359,3345 Commerce St,NEW CONSTRUCTION,198391,2025-11-02,ISSUED
SA251110360,4770 Commerce St,NEW CONSTRUCTION,108960,2025-11-15,ISSUED
SA251110361,8465 Commerce St,NEW CONSTRUCTION,334213,2025-09-15,ISSUED
SA251110362,8233 Broadway,ADDITION,98526,2025-09-26,ISSUED
SA251110363,2264 San Pedro Ave,NEW CONSTRUCTION,157828,2025-09-20,ISSUED
SA251110364,6900 Houston St,NEW CONSTRUCTION,476500,2025-09-14,ISSUED
SA251110365,7527 San Pedro Ave,ADDITION,247164,2025-11-19,ISSUED
SA251110366,248 Houston St,REMODEL,96035,2025-10-11,ISSUED
SA251110367,6646 Houston St,REMODEL,59639,2025-11-01,ISSUED
SA251110368,2757 San Pedro Ave,ADDITION,60741,2025-09-10,ISSUED
SA251110369,1271 Houston St,NEW CONSTRUCTION,56274,2025-11-24,ISSUED
SA251110370,5345 San Pedro Ave,NEW CONSTRUCTION,110307,2025-11-13,ISSUED
SA251110371,9407 Houston St,REMODEL,107287,2025-11-24,ISSUED
SA251110372,1449 Houston St,REMODEL,150318,2025-10-24,ISSUED
SA251110373,9614 Commerce St,NEW CONSTRUCTION,130261,2025-10-27,ISSUED
SA251110374,6626 Commerce St,ADDITION,321368,2025-09-20,ISSUED
SA251110375,9688 Broadway,ADDITION,403947,2025-11-21,ISSUED
SA251110376,4710 Commerce St,REMODEL,456373,2025-09-23,ISSUED
SA251110377,5551 Broadway,ADDITION,378884,2025-09-02,ISSUED
SA251110378,3602 Houston St,REMODEL,272957,2025-11-24,ISSUED
SA251110379,9090 San Pedro Ave,NEW CONSTRUCTION,300861,2025-10-26,ISSUED
SA251110380,6189 Broadway,REMODEL,287564,2025-10-20,ISSUED
SA251110381,1320 San Pedro Ave,REMODEL,340027,2025-09-30,ISSUED
SA251110382,9067 San Pedro Ave,NEW CONSTRUCTION,280364,2025-10-04,ISSUED
SA251110383,8396 Commerce St,NEW CONSTRUCTION,236859,2025-10-26,ISSUED
SA251110384,4543 Houston St,ADDITION,303998,2025-10-30,ISSUED
SA251110385,9557 Commerce St,ADDITION,469454,2025-09-10,ISSUED
SA251110386,8318 Commerce St,NEW CONSTRUCTION,274270,2025-09-09,ISSUED
SA251110387,7215 Broadway,ADDITION,371314,2025-10-23,ISSUED
SA251110388,6893 Commerce St,NEW CONSTRUCTION,498106,2025-11-16,ISSUED
SA251110389,939 San Pedro Ave,ADDITION,153481,2025-09-27,ISSUED
SA251110390,6808 Commerce St,NEW CONSTRUCTION,344870,2025-09-27,ISSUED
SA251110391,1852 San Pedro Ave,ADDITION,118338,2025-11-05,ISSUED
SA251110392,5362 San Pedro Ave,NEW CONSTRUCTION,212659,2025-09-26,ISSUED
SA251110393,5421 Houston St,REMODEL,473618,2025-10-02,ISSUED
SA251110394,6176 San Pedro Ave,NEW CONSTRUCTION,391229,2025-10-23,ISSUED
SA251110395,8782 Broadway,NEW CONSTRUCTION,231467,2025-09-21,ISSUED
SA251110396,429 Houston St,REMODEL,299803,2025-10-07,ISSUED
SA251110397,8651 San Pedro Ave,REMODEL,316940,2025-11-26,ISSUED
SA251110398,364 Houston St,ADDITION,365467,2025-09-15,ISSUED
SA251110399,8806 Houston St,REMODEL,378315,2025-10-04,ISSUED
SA251110400,2467 Houston St,ADDITION,163584,2025-11-16,ISSUED
SA251110401,2406 Broadway,REMODEL,336820,2025-11-26,ISSUED
SA251110402,5645 Commerce St,NEW CONSTRUCTION,103344,2025-11-22,ISSUED
SA251110403,480 Commerce St,REMODEL,261795,2025-10-21,ISSUED
SA251110404,2210 Houston St,REMODEL,252209,2025-10-02,ISSUED
SA251110405,5078 Houston St,NEW CONSTRUCTION,172368,2025-11-17,ISSUED
SA251110406,4100 San Pedro Ave,REMODEL,239654,2025-10-02,ISSUED
SA251110407,1863 Houston St,ADDITION,70522,2025-10-30,ISSUED
SA251110408,4821 San Pedro Ave,NEW CONSTRUCTION,236435,2025-09-15,ISSUED
SA251110409,1003 San Pedro Ave,NEW CONSTRUCTION,51995,2025-09-22,ISSUED
SA251110410,8391 Houston St,ADDITION,491652,2025-09-10,ISSUED
SA251110411,8515 Broadway,ADDITION,75290,2025-11-15,ISSUED
SA251110412,6181 Houston St,ADDITION,136055,2025-11-26,ISSUED
SA251110413,6976 Commerce St,ADDITION,362328,2025-10-27,ISSUED
SA251110414,8291 Broadway,REMODEL,423658,2025-09-05,ISSUED
SA251110415,2573 Broadway,REMODEL,196316,2025-10-19,ISSUED
SA251110416,522 Broadway,REMODEL,251209,2025-11-05,ISSUED
SA251110417,7925 Broadway,REMODEL,138962,2025-10-01,ISSUED
SA251110418,666 Houston St,NEW CONSTRUCTION,134226,2025-11-17,ISSUED
SA251110419,5326 San Pedro Ave,NEW CONSTRUCTION,89766,2025-11-26,ISSUED
SA251110420,9693 Broadway,ADDITION,415526,2025-11-10,ISSUED
SA251110421,8660 Commerce St,NEW CONSTRUCTION,377362,2025-09-05,ISSUED
SA251110422,5637 Houston St,REMODEL,204450,2025-09-18,ISSUED
SA251110423,9279 San Pedro Ave,ADDITION,356280,2025-11-23,ISSUED
SA251110424,9897 Broadway,ADDITION,400801,2025-11-23,ISSUED
SA251110425,2160 Houston St,REMODEL,217748,2025-10-23,ISSUED
SA251110426,182 Houston St,ADDITION,180300,2025-10-25,ISSUED
SA251110427,1159 Broadway,REMODEL,59294,2025-11-28,ISSUED
SA251110428,585 San Pedro Ave,ADDITION,392234,2025-09-22,ISSUED
SA251110429,5455 San Pedro Ave,ADDITION,344700,2025-09-25,ISSUED
SA251110430,6144 Broadway,NEW CONSTRUCTION,57558,2025-11-09,ISSUED
SA251110431,4406 Broadway,REMODEL,93763,2025-11-03,ISSUED
SA251110432,4509 Commerce St,REMODEL,291219,2025-09-13,ISSUED
SA251110433,6936 Broadway,NEW CONSTRUCTION,490294,2025-09-27,ISSUED
SA251110434,476 Commerce St,REMODEL,356157,2025-11-04,ISSUED
SA251110435,1835 Houston St,REMODEL,291523,2025-09-19,ISSUED
SA251110436,1567 Commerce St,REMODEL,455696,2025-11-29,ISSUED
SA251110437,4581 Commerce St,ADDITION,257905,2025-10-22,ISSUED
SA251110438,5636 Houston St,ADDITION,203928,2025-09-21,ISSUED
SA251110439,1640 Commerce St,REMODEL,412679,2025-10-29,ISSUED
SA251110440,7651 San Pedro Ave,NEW CONSTRUCTION,444779,2025-09-23,ISSUED
SA251110441,6432 Commerce St,ADDITION,344686,2025-10-23,ISSUED
SA251110442,9009 Broadway,NEW CONSTRUCTION,249898,2025-10-20,ISSUED
SA251110443,419 Houston St,ADDITION,136599,2025-10-28,ISSUED
SA251110444,2135 San Pedro Ave,NEW CONSTRUCTION,450788,2025-11-28,ISSUED
SA251110445,9046 Broadway,REMODEL,210065,2025-10-29,ISSUED
SA251110446,8668 San Pedro Ave,NEW CONSTRUCTION,310280,2025-09-04,ISSUED
SA251110447,1335 Broadway,NEW CONSTRUCTION,65639,2025-10-16,ISSUED
SA251110448,7052 Houston St,NEW CONSTRUCTION,397979,2025-11-17,ISSUED
SA251110449,8526 Houston St,NEW CONSTRUCTION,149305,2025-09-21,ISSUED
SA251110450,4048 Broadway,ADDITION,290832,2025-09-02,ISSUED
SA251110451,8868 Commerce St,ADDITION,130953,2025-11-14,ISSUED
SA251110452,6298 Houston St,REMODEL,218174,2025-10-18,ISSUED
SA251110453,3941 Commerce St,NEW CONSTRUCTION,439362,2025-10-23,ISSUED
SA251110454,402 Broadway,REMODEL,120560,2025-09-19,ISSUED
SA251110455,5031 Houston St,REMODEL,349808,2025-11-14,ISSUED
SA251110456,5528 San Pedro Ave,NEW CONSTRUCTION,141708,2025-09-27,ISSUED
SA251110457,9767 Commerce St,NEW CONSTRUCTION,396304,2025-09-25,ISSUED
SA251110458,2902 Commerce St,REMODEL,66783,2025-09-07,ISSUED
SA251110459,5427 San Pedro Ave,REMODEL,129128,2025-11-20,ISSUED
SA251110460,8175 Commerce St,NEW CONSTRUCTION,90206,2025-09-01,ISSUED
SA251110461,1209 Broadway,ADDITION,444446,2025-09-16,ISSUED
SA251110462,8760 Broadway,REMODEL,117305,2025-09-13,ISSUED
SA251110463,9952 Houston St,ADDITION,221887,2025-10-31,ISSUED
SA251110464,1858 Commerce St,NEW CONSTRUCTION,353505,2025-10-24,ISSUED
SA251110465,9259 Commerce St,ADDITION,493798,2025-09-23,ISSUED
SA251110466,3564 Broadway,NEW CONSTRUCTION,200681,2025-11-25,ISSUED
SA251110467,8271 Broadway,ADDITION,358085,2025-11-03,ISSUED
SA251110468,7261 Commerce St,NEW CONSTRUCTION,61454,2025-09-17,ISSUED
SA251110469,2576 Houston St,ADDITION,91138,2025-10-30,ISSUED
SA251110470,2051 San Pedro Ave,NEW CONSTRUCTION,61392,2025-10-02,ISSUED
SA251110471,3911 Broadway,REMODEL,327427,2025-11-09,ISSUED
SA251110472,2271 Houston St,REMODEL,457380,2025-11-29,ISSUED
SA251110473,951 San Pedro Ave,REMODEL,189880,2025-09-09,ISSUED
SA251110474,4613 Broadway,ADDITION,110319,2025-09-05,ISSUED
SA251110475,1278 San Pedro Ave,ADDITION,308004,2025-11-25,ISSUED
SA251110476,6308 Broadway,ADDITION,412148,2025-09-29,ISSUED
SA251110477,6840 Broadway,ADDITION,399406,2025-09-07,ISSUED
SA251110478,4324 Commerce St,NEW CONSTRUCTION,406210,2025-10-12,ISSUED
SA251110479,1370 Houston St,REMODEL,432997,2025-09-15,ISSUED
SA251110480,309 San Pedro Ave,REMODEL,247059,2025-11-25,ISSUED
SA251110481,5586 Broadway,ADDITION,204570,2025-09-18,ISSUED
SA251110482,8973 Commerce St,REMODEL,486703,2025-09-27,ISSUED
SA251110483,9562 Commerce St,NEW CONSTRUCTION,330316,2025-10-05,ISSUED
SA251110484,7118 San Pedro Ave,ADDITION,392827,2025-09-14,ISSUED
SA251110485,1642 San Pedro Ave,ADDITION,322848,2025-09-08,ISSUED
SA251110486,9622 San Pedro Ave,ADDITION,485160,2025-09-06,ISSUED
SA251110487,1696 Commerce St,REMODEL,380738,2025-11-25,ISSUED
SA251110488,5882 Commerce St,REMODEL,151176,2025-11-24,ISSUED
SA251110489,8227 Houston St,REMODEL,390512,2025-09-10,ISSUED
SA251110490,706 San Pedro Ave,ADDITION,453339,2025-10-24,ISSUED
SA251110491,8919 Houston St,NEW CONSTRUCTION,369357,2025-09-18,ISSUED
SA251110492,4637 Broadway,ADDITION,143088,2025-11-29,ISSUED
SA251110493,3898 Broadway,NEW CONSTRUCTION,143621,2025-09-25,ISSUED
SA251110494,1306 Broadway,NEW CONSTRUCTION,393493,2025-09-01,ISSUED
SA251110495,1581 San Pedro Ave,NEW CONSTRUCTION,142963,2025-09-08,ISSUED
SA251110496,2958 Commerce St,REMODEL,254625,2025-09-28,ISSUED
SA251110497,2089 Houston St,ADDITION,301444,2025-11-10,ISSUED
SA251110498,3470 San Pedro Ave,ADDITION,143782,2025-10-07,ISSUED
SA251110499,4899 Commerce St,NEW CONSTRUCTION,192962,2025-09-05,ISSUED
SA251110500,9517 Houston St,ADDITION,455304,2025-11-01,ISSUED
SA251110501,8379 Houston St,NEW CONSTRUCTION,398120,2025-11-22,ISSUED
SA251110502,1729 Broadway,ADDITION,416564,2025-10-23,ISSUED
SA251110503,5000 San Pedro Ave,ADDITION,358798,2025-09-01,ISSUED
SA251110504,9941 Commerce St,NEW CONSTRUCTION,464454,2025-09-08,ISSUED
SA251110505,5095 Commerce St,REMODEL,56808,2025-09-30,ISSUED
SA251110506,4544 Broadway,ADDITION,481818,2025-11-11,ISSUED
SA251110507,1356 Commerce St,ADDITION,65308,2025-08-31,ISSUED
SA251110508,4542 Houston St,REMODEL,216822,2025-10-11,ISSUED
SA251110509,5891 Houston St,ADDITION,278489,2025-10-01,ISSUED
SA251110510,7650 Houston St,REMODEL,418028,2025-10-05,ISSUED
SA251110511,4406 Houston St,NEW CONSTRUCTION,115522,2025-09-03,ISSUED
SA251110512,6685 San Pedro Ave,ADDITION,226602,2025-09-08,ISSUED
SA251110513,1476 San Pedro Ave,REMODEL,211899,2025-10-20,ISSUED
SA251110514,9332 Commerce St,NEW CONSTRUCTION,373492,2025-10-12,ISSUED
SA251110515,7216 Broadway,NEW CONSTRUCTION,490140,2025-09-21,ISSUED
SA251110516,1534 Broadway,REMODEL,369609,2025-09-12,ISSUED
SA251110517,7042 Commerce St,ADDITION,354107,2025-10-21,ISSUED
SA251110518,5602 Commerce St,NEW CONSTRUCTION,103692,2025-11-09,ISSUED
SA251110519,5993 Broadway,NEW CONSTRUCTION,440328,2025-09-24,ISSUED
SA251110520,9603 Commerce St,ADDITION,227294,2025-09-07,ISSUED
SA251110521,9845 Houston St,ADDITION,131573,2025-09-01,ISSUED
SA251110522,8570 Houston St,REMODEL,85477,2025-09-29,ISSUED
SA251110523,6311 Broadway,ADDITION,309637,2025-09-03,ISSUED
SA251110524,3692 Broadway,REMODEL,209093,2025-11-13,ISSUED
SA251110525,2674 Houston St,NEW CONSTRUCTION,430056,2025-09-13,ISSUED
SA251110526,6943 San Pedro Ave,REMODEL,117825,2025-10-04,ISSUED
SA251110527,221 Commerce St,REMODEL,410796,2025-09-09,ISSUED
SA251110528,4626 Houston St,REMODEL,77284,2025-10-09,ISSUED
SA251110529,302 San Pedro Ave,NEW CONSTRUCTION,491872,2025-10-01,ISSUED
SA251110530,2991 Houston St,NEW CONSTRUCTION,262236,2025-10-12,ISSUED
SA251110531,7807 Broadway,REMODEL,351812,2025-11-27,ISSUED
SA251110532,7539 Houston St,ADDITION,463156,2025-10-05,ISSUED
SA251110533,4776 Commerce St,ADDITION,371307,2025-09-17,ISSUED
SA251110534,383 San Pedro Ave,NEW CONSTRUCTION,396405,2025-09-09,ISSUED
SA251110535,3399 Houston St,ADDITION,180464,2025-09-17,ISSUED
SA251110536,6906 Broadway,REMODEL,495783,2025-09-18,ISSUED
SA251110537,734 Houston St,NEW CONSTRUCTION,219077,2025-09-18,ISSUED
SA251110538,5764 Broadway,REMODEL,377091,2025-11-07,ISSUED
SA251110539,3225 San Pedro Ave,REMODEL,492375,2025-11-09,ISSUED
SA251110540,7749 Broadway,NEW CONSTRUCTION,186903,2025-10-14,ISSUED
SA251110541,592 Commerce St,ADDITION,71125,2025-11-10,ISSUED
SA251110542,9831 Broadway,NEW CONSTRUCTION,219598,2025-09-23,ISSUED
SA251110543,7611 San Pedro Ave,REMODEL,155890,2025-09-18,ISSUED
SA251110544,9203 Commerce St,REMODEL,451421,2025-09-07,ISSUED
SA251110545,2436 Commerce St,NEW CONSTRUCTION,330441,2025-10-22,ISSUED
SA251110546,2601 Commerce St,ADDITION,497565,2025-10-01,ISSUED
SA251110547,1752 Broadway,REMODEL,412773,2025-10-30,ISSUED
SA251110548,9689 San Pedro Ave,REMODEL,172248,2025-10-24,ISSUED
SA251110549,7517 Commerce St,NEW CONSTRUCTION,227740,2025-11-08,ISSUED
SA251110550,825 Commerce St,NEW CONSTRUCTION,429670,2025-09-27,ISSUED
SA251110551,2696 Commerce St,REMODEL,127335,2025-11-09,ISSUED
SA251110552,7909 Broadway,NEW CONSTRUCTION,437791,2025-10-19,ISSUED
SA251110553,9305 Broadway,ADDITION,265787,2025-11-01,ISSUED
SA251110554,495 San Pedro Ave,REMODEL,430403,2025-11-20,ISSUED
SA251110555,7522 Commerce St,NEW CONSTRUCTION,366918,2025-11-22,ISSUED
SA251110556,9575 Broadway,REMODEL,439198,2025-10-21,ISSUED
SA251110557,8901 Broadway,NEW CONSTRUCTION,124800,2025-09-24,ISSUED
SA251110558,5513 San Pedro Ave,ADDITION,253958,2025-09-14,ISSUED
SA251110559,8721 San Pedro Ave,ADDITION,428413,2025-10-16,ISSUED
SA251110560,7686 Commerce St,NEW CONSTRUCTION,175832,2025-09-01,ISSUED
SA251110561,8076 Houston St,REMODEL,432808,2025-11-20,ISSUED
SA251110562,2546 San Pedro Ave,REMODEL,85599,2025-09-19,ISSUED
SA251110563,8827 Commerce St,NEW CONSTRUCTION,438598,2025-08-31,ISSUED
SA251110564,165 Commerce St,REMODEL,255435,2025-09-04,ISSUED
SA251110565,2457 Houston St,REMODEL,467150,2025-11-18,ISSUED
SA251110566,2881 Commerce St,ADDITION,352874,2025-10-03,ISSUED
SA251110567,7810 Broadway,ADDITION,491828,2025-09-09,ISSUED
SA251110568,6560 San Pedro Ave,ADDITION,456669,2025-09-25,ISSUED
SA251110569,6321 Commerce St,REMODEL,103999,2025-10-25,ISSUED
SA251110570,5827 Broadway,NEW CONSTRUCTION,173238,2025-09-16,ISSUED
SA251110571,5991 San Pedro Ave,ADDITION,438460,2025-09-03,ISSUED
SA251110572,5021 Commerce St,ADDITION,136623,2025-10-13,ISSUED
SA251110573,8384 Broadway,NEW CONSTRUCTION,263882,2025-09-22,ISSUED
SA251110574,1729 Broadway,NEW CONSTRUCTION,344059,2025-09-18,ISSUED
SA251110575,5670 San Pedro Ave,NEW CONSTRUCTION,498447,2025-11-29,ISSUED
SA251110576,8315 Broadway,ADDITION,234541,2025-11-16,ISSUED
SA251110577,2600 Houston St,ADDITION,137536,2025-10-03,ISSUED
SA251110578,8451 Commerce St,ADDITION,499302,2025-10-07,ISSUED
SA251110579,5677 Broadway,NEW CONSTRUCTION,252867,2025-09-24,ISSUED
SA251110580,7672 Houston St,REMODEL,448585,2025-10-28,ISSUED
SA251110581,8712 Commerce St,REMODEL,123679,2025-11-18,ISSUED
SA251110582,4516 San Pedro Ave,REMODEL,428807,2025-10-04,ISSUED
SA251110583,9337 Broadway,ADDITION,268139,2025-11-06,ISSUED
SA251110584,4277 Broadway,REMODEL,481126,2025-10-04,ISSUED
SA251110585,9507 Commerce St,NEW CONSTRUCTION,126103,2025-10-15,ISSUED
SA251110586,4173 Commerce St,NEW CONSTRUCTION,484292,2025-09-05,ISSUED
SA251110587,8196 San Pedro Ave,REMODEL,289210,2025-09-07,ISSUED
SA251110588,6025 Houston St,ADDITION,166360,2025-09-03,ISSUED
SA251110589,8008 Commerce St,ADDITION,204869,2025-10-05,ISSUED
SA251110590,7901 Commerce St,REMODEL,470692,2025-11-04,ISSUED
SA251110591,6550 Houston St,ADDITION,478610,2025-09-13,ISSUED
SA251110592,4784 Houston St,NEW CONSTRUCTION,115412,2025-11-13,ISSUED
SA251110593,4823 Broadway,NEW CONSTRUCTION,453970,2025-09-14,ISSUED
SA251110594,9749 Commerce St,NEW CONSTRUCTION,477433,2025-11-03,ISSUED
SA251110595,5958 Commerce St,REMODEL,323704,2025-10-15,ISSUED
SA251110596,2651 Houston St,REMODEL,133432,2025-11-22,ISSUED
SA251110597,775 Commerce St,ADDITION,294171,2025-10-07,ISSUED
SA251110598,1563 Commerce St,REMODEL,263077,2025-11-08,ISSUED
SA251110599,5236 Houston St,REMODEL,296953,2025-10-01,ISSUED
SA251110600,4138 Commerce St,ADDITION,234143,2025-10-21,ISSUED
SA251110601,7806 Broadway,NEW CONSTRUCTION,83667,2025-11-06,ISSUED
SA251110602,1267 Commerce St,REMODEL,290981,2025-11-19,ISSUED
SA251110603,4087 Broadway,ADDITION,340649,2025-11-17,ISSUED
SA251110604,4459 Broadway,REMODEL,437822,2025-10-13,ISSUED
SA251110605,6762 Houston St,REMODEL,463037,2025-09-17,ISSUED
SA251110606,4686 Houston St,NEW CONSTRUCTION,368336,2025-11-21,ISSUED
SA251110607,9022 Broadway,ADDITION,147618,2025-11-22,ISSUED
SA251110608,4087 Commerce St,REMODEL,164235,2025-10-24,ISSUED
SA251110609,7701 Commerce St,NEW CONSTRUCTION,250496,2025-09-04,ISSUED
SA251110610,1233 Houston St,NEW CONSTRUCTION,129615,2025-09-21,ISSUED
SA251110611,9547 Broadway,NEW CONSTRUCTION,121962,2025-10-18,ISSUED
SA251110612,4219 Broadway,REMODEL,304058,2025-10-25,ISSUED
SA251110613,7230 Houston St,ADDITION,372119,2025-11-03,ISSUED
SA251110614,9535 Commerce St,NEW CONSTRUCTION,404119,2025-09-05,ISSUED
SA251110615,4235 Commerce St,ADDITION,366109,2025-10-22,ISSUED
SA251110616,3722 Broadway,ADDITION,255571,2025-10-08,ISSUED
SA251110617,1269 Houston St,ADDITION,383744,2025-09-25,ISSUED
SA251110618,8873 Houston St,ADDITION,482540,2025-09-28,ISSUED
SA251110619,3246 Commerce St,REMODEL,486177,2025-11-19,ISSUED
SA251110620,7749 Houston St,NEW CONSTRUCTION,175416,2025-09-16,ISSUED
SA251110621,4178 Houston St,REMODEL,188392,2025-09-22,ISSUED
SA251110622,4847 Broadway,NEW CONSTRUCTION,60142,2025-09-14,ISSUED
SA251110623,5193 Houston St,ADDITION,270927,2025-09-18,ISSUED
SA251110624,5777 San Pedro Ave,NEW CONSTRUCTION,444011,2025-11-22,ISSUED
SA251110625,8415 Broadway,NEW CONSTRUCTION,174235,2025-11-11,ISSUED
SA251110626,670 Commerce St,REMODEL,314723,2025-11-12,ISSUED
SA251110627,8851 Commerce St,NEW CONSTRUCTION,346445,2025-11-28,ISSUED
SA251110628,9716 Houston St,NEW CONSTRUCTION,101195,2025-11-28,ISSUED
SA251110629,8687 Broadway,REMODEL,459521,2025-08-31,ISSUED
SA251110630,1508 Broadway,ADDITION,153897,2025-11-06,ISSUED
SA251110631,9485 Houston St,REMODEL,355074,2025-10-01,ISSUED
SA251110632,7965 Broadway,NEW CONSTRUCTION,343230,2025-09-01,ISSUED
SA251110633,6906 San Pedro Ave,ADDITION,386985,2025-11-08,ISSUED
SA251110634,9272 Broadway,NEW CONSTRUCTION,439918,2025-11-04,ISSUED
SA251110635,9192 Broadway,NEW CONSTRUCTION,76017,2025-09-07,ISSUED
SA251110636,8725 San Pedro Ave,ADDITION,143476,2025-09-09,ISSUED
SA251110637,5192 San Pedro Ave,NEW CONSTRUCTION,176482,2025-11-29,ISSUED
SA251110638,6844 Commerce St,NEW CONSTRUCTION,416754,2025-11-12,ISSUED
SA251110639,587 Broadway,ADDITION,337882,2025-09-21,ISSUED
SA251110640,5671 Broadway,ADDITION,262511,2025-11-23,ISSUED
SA251110641,5903 Houston St,NEW CONSTRUCTION,386112,2025-11-06,ISSUED
SA251110642,5745 San Pedro Ave,REMODEL,426868,2025-11-16,ISSUED
SA251110643,7239 Broadway,NEW CONSTRUCTION,426197,2025-09-11,ISSUED
SA251110644,9958 Commerce St,ADDITION,421304,2025-09-04,ISSUED
SA251110645,1457 San Pedro Ave,ADDITION,344186,2025-11-05,ISSUED
SA251110646,1739 Houston St,REMODEL,324372,2025-10-17,ISSUED
SA251110647,8884 San Pedro Ave,ADDITION,407156,2025-11-10,ISSUED
SA251110648,4867 Commerce St,ADDITION,89647,2025-10-11,ISSUED
SA251110649,6083 Houston St,ADDITION,401705,2025-11-24,ISSUED
SA251110650,6801 Commerce St,REMODEL,477818,2025-10-08,ISSUED
SA251110651,1255 Commerce St,NEW CONSTRUCTION,476322,2025-10-24,ISSUED
SA251110652,3207 San Pedro Ave,ADDITION,171649,2025-11-02,ISSUED
SA251110653,5314 Houston St,NEW CONSTRUCTION,349114,2025-09-22,ISSUED
SA251110654,2134 Broadway,ADDITION,377857,2025-11-28,ISSUED
SA251110655,6157 San Pedro Ave,REMODEL,387260,2025-10-03,ISSUED
SA251110656,8399 Commerce St,NEW CONSTRUCTION,439943,2025-09-02,ISSUED
SA251110657,6999 Broadway,ADDITION,313811,2025-10-18,ISSUED
SA251110658,8626 Broadway,REMODEL,273572,2025-11-16,ISSUED
SA251110659,8610 Commerce St,ADDITION,319271,2025-10-30,ISSUED
SA251110660,469 Houston St,ADDITION,127173,2025-10-04,ISSUED
SA251110661,2379 Houston St,REMODEL,201451,2025-09-10,ISSUED
SA251110662,697 San Pedro Ave,REMODEL,129591,2025-09-08,ISSUED
SA251110663,2620 Houston St,REMODEL,144790,2025-10-17,ISSUED
SA251110664,1591 Commerce St,NEW CONSTRUCTION,253809,2025-10-06,ISSUED
SA251110665,215 Commerce St,ADDITION,292960,2025-10-25,ISSUED
SA251110666,6085 Commerce St,REMODEL,330530,2025-09-20,ISSUED
SA251110667,7394 Broadway,REMODEL,110016,2025-10-10,ISSUED
SA251110668,2106 Houston St,NEW CONSTRUCTION,338701,2025-11-02,ISSUED
SA251110669,3849 Commerce St,NEW CONSTRUCTION,50629,2025-10-16,ISSUED
SA251110670,4304 San Pedro Ave,REMODEL,61420,2025-11-15,ISSUED
SA251110671,9157 San Pedro Ave,NEW CONSTRUCTION,106681,2025-11-24,ISSUED
SA251110672,6329 San Pedro Ave,NEW CONSTRUCTION,417919,2025-11-09,ISSUED
SA251110673,9784 Houston St,ADDITION,486753,2025-11-08,ISSUED
SA251110674,414 Commerce St,NEW CONSTRUCTION,77344,2025-11-13,ISSUED
SA251110675,5528 Commerce St,REMODEL,340553,2025-09-05,ISSUED
SA251110676,9591 Broadway,REMODEL,417867,2025-10-14,ISSUED
SA251110677,560 Houston St,ADDITION,394714,2025-09-27,ISSUED
SA251110678,772 Broadway,REMODEL,421698,2025-09-21,ISSUED
SA251110679,2968 San Pedro Ave,REMODEL,426628,2025-10-07,ISSUED
SA251110680,159 Commerce St,ADDITION,384929,2025-09-12,ISSUED
SA251110681,9210 Houston St,ADDITION,492062,2025-10-04,ISSUED
SA251110682,9803 San Pedro Ave,REMODEL,127585,2025-09-22,ISSUED
SA251110683,5862 San Pedro Ave,NEW CONSTRUCTION,92181,2025-10-18,ISSUED
SA251110684,6438 San Pedro Ave,NEW CONSTRUCTION,239365,2025-09-12,ISSUED
SA251110685,2246 Houston St,NEW CONSTRUCTION,147731,2025-10-04,ISSUED
