permit_number,issue_date,work_type,project_name,description,address,city,zip_code,owner_name,contractor,contractor_phone,estimated_cost,status,council_district
NSH251110135,2025-11-27,DEMOLITION,Demolition Project,DEMOLITION at 8417 21st Ave,8417 21st Ave,Nashville,37205,Davis Investments,Cumberland Construction Co,N/A,18201,APPROVED,22
NSH251110136,2025-11-04,REPAIR,Repair Project,REPAIR at 7535 Broadway,7535 Broadway,Nashville,37208,Davis Investments,Tennessee Premier Builders,(615) 591-5937,11431,APPROVED,3
NSH251110137,2025-11-15,COMMERCIAL,Commercial Project,COMMERCIAL at 6375 Hillsboro Pike,6375 Hillsboro Pike,Nashville,37203,Williams Ventures,Volunteer State Contractors,(615) 553-3539,1404138,FINAL,7
NSH251110138,2025-11-13,REMODEL,Remodel Project,REMODEL at 2878 Nolensville Pike,2878 Nolensville Pike,Nashville,37204,Williams Ventures,N/A,(615) 847-1181,494040,PENDING,7
NSH251110139,2025-11-01,DEMOLITION,Demolition Project,DEMOLITION at 5493 Nolensville Pike,5493 Nolensville Pike,Nashville,37203,Brown Holdings,Tennessee Premier Builders,(615) 218-5208,40796,PENDING,5
NSH251110140,2025-11-03,ELECTRICAL,Electrical Project,ELECTRICAL at 1862 Broadway,1862 Broadway,Nashville,37212,Williams Ventures,N/A,(615) 242-2299,72168,FINAL,33
NSH251110141,2025-11-23,ELECTRICAL,Electrical Project,ELECTRICAL at 6565 Nolensville Pike,6565 Nolensville Pike,Nashville,37215,Brown Holdings,Music City Construction,N/A,99156,ISSUED,7
NSH251110142,2025-11-28,REPAIR,Repair Project,REPAIR at 3672 Woodland St,3672 Woodland St,Nashville,37209,Davis Investments,Franklin Construction,N/A,9240,PENDING,3
NSH251110143,2025-11-06,PLUMBING,Plumbing Project,PLUMBING at 688 Dickerson Pike,688 Dickerson Pike,Nashville,37204,Johnson Properties,Tennessee Premier Builders,(615) 889-6890,51259,APPROVED,6
NSH251110144,2025-11-15,DEMOLITION,Demolition Project,DEMOLITION at 2551 Hillsboro Pike,2551 Hillsboro Pike,Nashville,37205,Brown Holdings,N/A,(615) 815-3786,33143,APPROVED,1
NSH251110145,2025-11-14,DEMOLITION,Demolition Project,DEMOLITION at 5317 Charlotte Ave,5317 Charlotte Ave,Nashville,37212,Martinez LLC,Brentwood Builders Inc,N/A,41416,ISSUED,20
NSH251110146,2025-11-24,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 3383 Franklin Pike,3383 Franklin Pike,Nashville,37208,Johnson Properties,Green Hills Builders,(615) 802-8126,1836561,PENDING,4
NSH251110147,2025-11-16,RESIDENTIAL,Residential Project,RESIDENTIAL at 7755 Charlotte Ave,7755 Charlotte Ave,Nashville,37211,Davis Investments,N/A,(615) 848-2980,32403,PENDING,1
NSH251110148,2025-11-07,REPAIR,Repair Project,REPAIR at 3183 Charlotte Ave,3183 Charlotte Ave,Nashville,37209,Johnson Properties,Green Hills Builders,(615) 622-3390,93832,ISSUED,5
NSH251110149,2025-11-26,RESIDENTIAL,Residential Project,RESIDENTIAL at 1550 Woodland St,1550 Woodland St,Nashville,37212,Miller Construction,Tennessee Premier Builders,(615) 250-8806,29294,ISSUED,19
NSH251110150,2025-11-09,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 6901 Broadway,6901 Broadway,Nashville,37201,Brown Holdings,N/A,(615) 993-7313,303278,ISSUED,34
NSH251110151,2025-11-10,MECHANICAL,Mechanical Project,MECHANICAL at 7251 West End Ave,7251 West End Ave,Nashville,37212,Anderson Group,Brentwood Builders Inc,N/A,58139,ISSUED,19
NSH251110152,2025-11-15,REMODEL,Remodel Project,REMODEL at 4628 21st Ave,4628 21st Ave,Nashville,37211,Martinez LLC,N/A,(615) 989-6132,69764,ISSUED,2
NSH251110153,2025-11-09,REPAIR,Repair Project,REPAIR at 256 Murfreesboro Pike,256 Murfreesboro Pike,Nashville,37211,Miller Construction,Franklin Construction,(615) 564-9792,99796,ISSUED,3
NSH251110154,2025-11-02,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 4460 Charlotte Ave,4460 Charlotte Ave,Nashville,37205,Thomas Enterprises,Tennessee Premier Builders,N/A,499616,FINAL,6
NSH251110155,2025-11-02,ALTERATION,Alteration Project,ALTERATION at 4799 Broadway,4799 Broadway,Nashville,37208,Martinez LLC,East Nashville Construction,N/A,8837,FINAL,4
NSH251110156,2025-11-17,ALTERATION,Alteration Project,ALTERATION at 6709 West End Ave,6709 West End Ave,Nashville,37206,Wilson Properties,N/A,(615) 357-2411,9724,PENDING,6
NSH251110157,2025-11-09,REPAIR,Repair Project,REPAIR at 952 Broadway,952 Broadway,Nashville,37205,Johnson Properties,Green Hills Builders,N/A,85250,ISSUED,3
NSH251110158,2025-11-07,REMODEL,Remodel Project,REMODEL at 8119 Franklin Pike,8119 Franklin Pike,Nashville,37204,Johnson Properties,Brentwood Builders Inc,(615) 718-6249,192742,ISSUED,2
NSH251110159,2025-11-09,REMODEL,Remodel Project,REMODEL at 2259 Franklin Pike,2259 Franklin Pike,Nashville,37205,Smith Development LLC,N/A,(615) 446-3077,459127,ISSUED,2
NSH251110160,2025-11-21,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 6652 Nolensville Pike,6652 Nolensville Pike,Nashville,37211,Miller Construction,Volunteer State Contractors,(615) 966-6966,433724,FINAL,33
NSH251110161,2025-11-01,RESIDENTIAL,Residential Project,RESIDENTIAL at 9731 Murfreesboro Pike,9731 Murfreesboro Pike,Nashville,37212,Smith Development LLC,N/A,N/A,81768,ISSUED,5
NSH251110162,2025-11-16,ROOFING,Roofing Project,ROOFING at 4256 Hillsboro Pike,4256 Hillsboro Pike,Nashville,37215,Thomas Enterprises,Cumberland Construction Co,(615) 205-1935,69136,PENDING,7
NSH251110163,2025-11-17,COMMERCIAL,Commercial Project,COMMERCIAL at 1378 Broadway,1378 Broadway,Nashville,37212,Johnson Properties,N/A,(615) 950-4922,1315640,FINAL,1
NSH251110164,2025-11-14,DEMOLITION,Demolition Project,DEMOLITION at 5827 Hillsboro Pike,5827 Hillsboro Pike,Nashville,37203,Anderson Group,East Nashville Construction,(615) 360-5229,51563,FINAL,21
NSH251110165,2025-11-09,REMODEL,Remodel Project,REMODEL at 7752 Broadway,7752 Broadway,Nashville,37203,Brown Holdings,N/A,(615) 739-5059,462986,ISSUED,3
NSH251110166,2025-11-28,PLUMBING,Plumbing Project,PLUMBING at 272 West End Ave,272 West End Ave,Nashville,37208,Martinez LLC,N/A,(615) 435-9170,37181,FINAL,1
NSH251110167,2025-11-21,PLUMBING,Plumbing Project,PLUMBING at 6498 West End Ave,6498 West End Ave,Nashville,37212,Brown Holdings,N/A,(615) 439-5055,93015,APPROVED,35
NSH251110168,2025-11-11,PLUMBING,Plumbing Project,PLUMBING at 1989 West End Ave,1989 West End Ave,Nashville,37212,Wilson Properties,Brentwood Builders Inc,(615) 249-9736,30537,PENDING,7
NSH251110169,2025-11-19,REMODEL,Remodel Project,REMODEL at 2207 Franklin Pike,2207 Franklin Pike,Nashville,37209,Johnson Properties,Volunteer State Contractors,(615) 697-1237,456590,APPROVED,3
NSH251110170,2025-11-11,ELECTRICAL,Electrical Project,ELECTRICAL at 8585 Hillsboro Pike,8585 Hillsboro Pike,Nashville,37203,Anderson Group,Tennessee Premier Builders,N/A,48551,PENDING,21
NSH251110171,2025-11-18,REPAIR,Repair Project,REPAIR at 6742 Franklin Pike,6742 Franklin Pike,Nashville,37215,Smith Development LLC,East Nashville Construction,(615) 793-7685,63476,ISSUED,20
NSH251110172,2025-11-02,REMODEL,Remodel Project,REMODEL at 8007 21st Ave,8007 21st Ave,Nashville,37209,Smith Development LLC,Nashville Builders LLC,(615) 816-1343,194713,APPROVED,4
NSH251110173,2025-11-04,ALTERATION,Alteration Project,ALTERATION at 1446 Broadway,1446 Broadway,Nashville,37204,Martinez LLC,Nashville Builders LLC,(615) 422-9633,63859,APPROVED,19
NSH251110174,2025-11-03,ALTERATION,Alteration Project,ALTERATION at 578 Broadway,578 Broadway,Nashville,37212,Wilson Properties,Brentwood Builders Inc,N/A,78214,FINAL,19
NSH251110175,2025-11-02,REMODEL,Remodel Project,REMODEL at 5530 West End Ave,5530 West End Ave,Nashville,37212,Anderson Group,Brentwood Builders Inc,N/A,219184,FINAL,22
NSH251110176,2025-11-25,REPAIR,Repair Project,REPAIR at 8297 Charlotte Ave,8297 Charlotte Ave,Nashville,37204,Smith Development LLC,Nashville Home Improvement,(615) 478-2420,19210,PENDING,7
NSH251110177,2025-11-19,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 4348 Lebanon Pike,4348 Lebanon Pike,Nashville,37211,Brown Holdings,Volunteer State Contractors,(615) 636-4923,1168347,APPROVED,20
NSH251110178,2025-11-09,RESIDENTIAL,Residential Project,RESIDENTIAL at 8504 Nolensville Pike,8504 Nolensville Pike,Nashville,37212,Williams Ventures,East Nashville Construction,(615) 366-9240,67840,FINAL,5
NSH251110179,2025-11-09,MECHANICAL,Mechanical Project,MECHANICAL at 7824 Broadway,7824 Broadway,Nashville,37212,Thomas Enterprises,Nashville Home Improvement,(615) 435-9723,93865,PENDING,1
NSH251110180,2025-11-14,PLUMBING,Plumbing Project,PLUMBING at 4067 Dickerson Pike,4067 Dickerson Pike,Nashville,37211,Thomas Enterprises,Brentwood Builders Inc,(615) 705-9857,99401,ISSUED,20
NSH251110181,2025-11-03,PLUMBING,Plumbing Project,PLUMBING at 2080 Lebanon Pike,2080 Lebanon Pike,Nashville,37212,Martinez LLC,Nashville Builders LLC,(615) 900-2648,42354,PENDING,6
NSH251110182,2025-11-02,RESIDENTIAL,Residential Project,RESIDENTIAL at 7302 Church St,7302 Church St,Nashville,37215,Martinez LLC,Music City Construction,N/A,78283,ISSUED,6
NSH251110183,2025-11-17,REMODEL,Remodel Project,REMODEL at 1744 Lebanon Pike,1744 Lebanon Pike,Nashville,37209,Davis Investments,N/A,(615) 802-1756,419332,FINAL,20
NSH251110184,2025-11-02,RESIDENTIAL,Residential Project,RESIDENTIAL at 4058 Murfreesboro Pike,4058 Murfreesboro Pike,Nashville,37201,Smith Development LLC,Volunteer State Contractors,(615) 452-4914,45626,PENDING,2
NSH251110185,2025-11-19,RESIDENTIAL,Residential Project,RESIDENTIAL at 1934 Church St,1934 Church St,Nashville,37204,Miller Construction,N/A,N/A,59313,ISSUED,20
NSH251110186,2025-11-14,RESIDENTIAL,Residential Project,RESIDENTIAL at 7928 Charlotte Ave,7928 Charlotte Ave,Nashville,37205,Davis Investments,Nashville Builders LLC,(615) 727-4193,16944,ISSUED,1
NSH251110187,2025-11-09,PLUMBING,Plumbing Project,PLUMBING at 9674 Charlotte Ave,9674 Charlotte Ave,Nashville,37209,Johnson Properties,N/A,N/A,63847,ISSUED,1
NSH251110188,2025-11-02,PLUMBING,Plumbing Project,PLUMBING at 2545 Dickerson Pike,2545 Dickerson Pike,Nashville,37206,Wilson Properties,N/A,(615) 840-2162,21170,APPROVED,7
NSH251110189,2025-11-22,REPAIR,Repair Project,REPAIR at 8104 Lebanon Pike,8104 Lebanon Pike,Nashville,37204,Brown Holdings,Nashville Home Improvement,(615) 794-7934,91578,FINAL,3
NSH251110190,2025-11-25,RESIDENTIAL,Residential Project,RESIDENTIAL at 7240 Hillsboro Pike,7240 Hillsboro Pike,Nashville,37204,Anderson Group,Brentwood Builders Inc,(615) 922-9994,85595,ISSUED,1
NSH251110191,2025-11-15,RESIDENTIAL,Residential Project,RESIDENTIAL at 2682 Charlotte Ave,2682 Charlotte Ave,Nashville,37212,Wilson Properties,N/A,(615) 707-7868,80823,APPROVED,6
NSH251110192,2025-11-14,COMMERCIAL,Commercial Project,COMMERCIAL at 6485 Broadway,6485 Broadway,Nashville,37208,Smith Development LLC,Green Hills Builders,(615) 490-3651,471632,ISSUED,21
NSH251110193,2025-11-07,ELECTRICAL,Electrical Project,ELECTRICAL at 363 Nolensville Pike,363 Nolensville Pike,Nashville,37212,Anderson Group,Nashville Home Improvement,N/A,81452,FINAL,20
NSH251110194,2025-11-26,REMODEL,Remodel Project,REMODEL at 3563 Lebanon Pike,3563 Lebanon Pike,Nashville,37201,Thomas Enterprises,Nashville Builders LLC,(615) 532-8045,189063,FINAL,20
NSH251110195,2025-11-15,MECHANICAL,Mechanical Project,MECHANICAL at 5971 Nolensville Pike,5971 Nolensville Pike,Nashville,37204,Williams Ventures,Cumberland Construction Co,N/A,11666,ISSUED,1
NSH251110196,2025-11-17,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 9907 Church St,9907 Church St,Nashville,37204,Anderson Group,N/A,(615) 237-6090,914103,PENDING,6
NSH251110197,2025-11-05,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 2304 21st Ave,2304 21st Ave,Nashville,37209,Martinez LLC,Tennessee Premier Builders,(615) 454-2494,935379,ISSUED,34
NSH251110198,2025-11-19,DEMOLITION,Demolition Project,DEMOLITION at 4779 Hillsboro Pike,4779 Hillsboro Pike,Nashville,37201,Wilson Properties,Volunteer State Contractors,(615) 976-2173,21792,ISSUED,7
NSH251110199,2025-11-20,COMMERCIAL,Commercial Project,COMMERCIAL at 5912 Broadway,5912 Broadway,Nashville,37206,Brown Holdings,N/A,(615) 736-2151,891290,APPROVED,35
NSH251110200,2025-11-01,COMMERCIAL,Commercial Project,COMMERCIAL at 2799 Broadway,2799 Broadway,Nashville,37205,Thomas Enterprises,Green Hills Builders,(615) 860-5669,1537337,PENDING,6
NSH251110201,2025-11-24,ADDITION,Addition Project,ADDITION at 1124 Franklin Pike,1124 Franklin Pike,Nashville,37209,Smith Development LLC,N/A,N/A,181413,FINAL,22
NSH251110202,2025-11-04,MECHANICAL,Mechanical Project,MECHANICAL at 8806 Nolensville Pike,8806 Nolensville Pike,Nashville,37205,Williams Ventures,Nashville Builders LLC,(615) 969-5354,82142,PENDING,33
NSH251110203,2025-11-23,REPAIR,Repair Project,REPAIR at 1926 Charlotte Ave,1926 Charlotte Ave,Nashville,37212,Johnson Properties,East Nashville Construction,N/A,90721,FINAL,3
NSH251110204,2025-11-12,ELECTRICAL,Electrical Project,ELECTRICAL at 1189 Broadway,1189 Broadway,Nashville,37212,Williams Ventures,Music City Construction,(615) 822-3234,66933,APPROVED,4
NSH251110205,2025-11-03,ADDITION,Addition Project,ADDITION at 3679 West End Ave,3679 West End Ave,Nashville,37212,Miller Construction,Brentwood Builders Inc,N/A,481524,APPROVED,21
NSH251110206,2025-11-22,PLUMBING,Plumbing Project,PLUMBING at 1798 Charlotte Ave,1798 Charlotte Ave,Nashville,37206,Miller Construction,N/A,N/A,67650,ISSUED,21
NSH251110207,2025-11-03,ADDITION,Addition Project,ADDITION at 7535 Charlotte Ave,7535 Charlotte Ave,Nashville,37205,Williams Ventures,Nashville Home Improvement,N/A,73339,ISSUED,34
NSH251110208,2025-11-09,RESIDENTIAL,Residential Project,RESIDENTIAL at 448 Hillsboro Pike,448 Hillsboro Pike,Nashville,37211,Smith Development LLC,Music City Construction,(615) 391-5335,79174,APPROVED,35
NSH251110209,2025-11-27,ADDITION,Addition Project,ADDITION at 7341 Broadway,7341 Broadway,Nashville,37208,Smith Development LLC,Brentwood Builders Inc,(615) 849-4735,250634,ISSUED,22
NSH251110210,2025-11-27,COMMERCIAL,Commercial Project,COMMERCIAL at 3121 Hillsboro Pike,3121 Hillsboro Pike,Nashville,37212,Smith Development LLC,East Nashville Construction,N/A,1676686,FINAL,5
NSH251110211,2025-11-15,COMMERCIAL,Commercial Project,COMMERCIAL at 564 Hillsboro Pike,564 Hillsboro Pike,Nashville,37215,Thomas Enterprises,Cumberland Construction Co,(615) 223-1414,942185,APPROVED,3
NSH251110212,2025-11-20,ALTERATION,Alteration Project,ALTERATION at 9278 Church St,9278 Church St,Nashville,37215,Martinez LLC,Franklin Construction,(615) 834-3091,28383,FINAL,5
NSH251110213,2025-11-10,RESIDENTIAL,Residential Project,RESIDENTIAL at 5755 Woodland St,5755 Woodland St,Nashville,37209,Thomas Enterprises,Tennessee Premier Builders,N/A,18986,PENDING,20
NSH251110214,2025-11-14,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 1743 Church St,1743 Church St,Nashville,37208,Anderson Group,Nashville Builders LLC,(615) 250-5517,1534836,PENDING,5
NSH251110215,2025-11-08,PLUMBING,Plumbing Project,PLUMBING at 4964 Charlotte Ave,4964 Charlotte Ave,Nashville,37204,Smith Development LLC,Tennessee Premier Builders,(615) 537-2590,71538,FINAL,33
NSH251110216,2025-11-13,ELECTRICAL,Electrical Project,ELECTRICAL at 9989 Charlotte Ave,9989 Charlotte Ave,Nashville,37215,Davis Investments,Franklin Construction,N/A,5140,APPROVED,19
NSH251110217,2025-11-17,ROOFING,Roofing Project,ROOFING at 7978 Hillsboro Pike,7978 Hillsboro Pike,Nashville,37215,Johnson Properties,East Nashville Construction,N/A,59715,PENDING,21
NSH251110218,2025-11-01,RESIDENTIAL,Residential Project,RESIDENTIAL at 9754 21st Ave,9754 21st Ave,Nashville,37205,Wilson Properties,Nashville Builders LLC,N/A,75034,APPROVED,19
NSH251110219,2025-11-08,COMMERCIAL,Commercial Project,COMMERCIAL at 507 Church St,507 Church St,Nashville,37215,Johnson Properties,N/A,N/A,291572,PENDING,33
NSH251110220,2025-11-07,ALTERATION,Alteration Project,ALTERATION at 6129 Hillsboro Pike,6129 Hillsboro Pike,Nashville,37206,Martinez LLC,Cumberland Construction Co,(615) 540-4714,80158,ISSUED,3
NSH251110221,2025-11-18,ALTERATION,Alteration Project,ALTERATION at 5239 Dickerson Pike,5239 Dickerson Pike,Nashville,37204,Smith Development LLC,Volunteer State Contractors,(615) 634-4049,6379,PENDING,5
NSH251110222,2025-11-17,ELECTRICAL,Electrical Project,ELECTRICAL at 5978 Franklin Pike,5978 Franklin Pike,Nashville,37209,Smith Development LLC,Nashville Builders LLC,(615) 237-4771,87068,FINAL,5
NSH251110223,2025-11-21,COMMERCIAL,Commercial Project,COMMERCIAL at 3991 Murfreesboro Pike,3991 Murfreesboro Pike,Nashville,37212,Williams Ventures,Volunteer State Contractors,N/A,1341553,APPROVED,22
NSH251110224,2025-11-24,ROOFING,Roofing Project,ROOFING at 4437 Nolensville Pike,4437 Nolensville Pike,Nashville,37204,Miller Construction,Nashville Home Improvement,(615) 954-8495,88458,ISSUED,35
NSH251110225,2025-11-20,MECHANICAL,Mechanical Project,MECHANICAL at 1354 Woodland St,1354 Woodland St,Nashville,37211,Smith Development LLC,Franklin Construction,(615) 900-4368,19563,FINAL,22
NSH251110226,2025-11-09,NEW CONSTRUCTION,New Construction Project,NEW CONSTRUCTION at 6220 21st Ave,6220 21st Ave,Nashville,37209,Smith Development LLC,N/A,(615) 890-3185,794431,PENDING,7
NSH251110227,2025-11-26,RESIDENTIAL,Residential Project,RESIDENTIAL at 1826 Franklin Pike,1826 Franklin Pike,Nashville,37206,Johnson Properties,Music City Construction,N/A,67723,PENDING,5
NSH251110228,2025-11-07,RESIDENTIAL,Residential Project,RESIDENTIAL at 7748 Lebanon Pike,7748 Lebanon Pike,Nashville,37206,Davis Investments,Nashville Home Improvement,(615) 385-2211,87921,FINAL,3
NSH251110229,2025-11-20,PLUMBING,Plumbing Project,PLUMBING at 5416 Murfreesboro Pike,5416 Murfreesboro Pike,Nashville,37215,Thomas Enterprises,Franklin Construction,N/A,73961,ISSUED,4
NSH251110230,2025-11-03,ELECTRICAL,Electrical Project,ELECTRICAL at 7108 21st Ave,7108 21st Ave,Nashville,37204,Anderson Group,N/A,(615) 293-6900,53507,APPROVED,22
NSH251110231,2025-11-22,MECHANICAL,Mechanical Project,MECHANICAL at 2748 Woodland St,2748 Woodland St,Nashville,37201,Brown Holdings,N/A,(615) 831-5330,40171,FINAL,21
NSH251110232,2025-11-01,MECHANICAL,Mechanical Project,MECHANICAL at 2908 Franklin Pike,2908 Franklin Pike,Nashville,37212,Johnson Properties,N/A,N/A,95520,FINAL,35
NSH251010233,2025-10-29,PLUMBING,Plumbing Project,PLUMBING at 2563 Woodland St,2563 Woodland St,Nashville,37204,Williams Ventures,Cumberland Construction Co,(615) 667-7014,85155,APPROVED,2
NSH251110234,2025-11-19,DEMOLITION,Demolition Project,DEMOLITION at 1438 Church St,1438 Church St,Nashville,37204,Johnson Properties,Green Hills Builders,N/A,76632,ISSUED,2
NSH251110235,2025-11-19,MECHANICAL,Mechanical Project,MECHANICAL at 4096 Nolensville Pike,4096 Nolensville Pike,Nashville,37211,Thomas Enterprises,Nashville Home Improvement,(615) 325-7208,85226,APPROVED,1
NSH251110236,2025-11-15,MECHANICAL,Mechanical Project,MECHANICAL at 776 Broadway,776 Broadway,Nashville,37206,Miller Construction,Nashville Home Improvement,(615) 620-8601,10673,FINAL,22
NSH251110237,2025-11-01,DEMOLITION,Demolition Project,DEMOLITION at 3709 Charlotte Ave,3709 Charlotte Ave,Nashville,37209,Anderson Group,Music City Construction,N/A,55946,APPROVED,22
NSH251110238,2025-11-04,REMODEL,Remodel Project,REMODEL at 3066 West End Ave,3066 West End Ave,Nashville,37209,Johnson Properties,Tennessee Premier Builders,N/A,208122,ISSUED,20
NSH251110239,2025-11-24,ROOFING,Roofing Project,ROOFING at 2716 Franklin Pike,2716 Franklin Pike,Nashville,37212,Johnson Properties,Brentwood Builders Inc,(615) 529-7245,17820,FINAL,35
NSH251110240,2025-11-28,RESIDENTIAL,Residential Project,RESIDENTIAL at 3410 Murfreesboro Pike,3410 Murfreesboro Pike,Nashville,37204,Martinez LLC,Brentwood Builders Inc,(615) 688-9356,48847,ISSUED,2
NSH251110241,2025-11-15,MECHANICAL,Mechanical Project,MECHANICAL at 462 Lebanon Pike,462 Lebanon Pike,Nashville,37205,Martinez LLC,N/A,(615) 419-4148,38105,APPROVED,21
NSH251110242,2025-11-16,REMODEL,Remodel Project,REMODEL at 7086 Broadway,7086 Broadway,Nashville,37201,Thomas Enterprises,East Nashville Construction,(615) 511-5514,134269,ISSUED,20
